lat,lng,geo_precision,year,count
11.97,76.95,point,2019,1
11.97,76.95,point,2020,1
11.97,76.96,point,2019,2
11.97,76.96,point,2020,1
11.97,76.99,point,2019,11
11.97,77.0,point,2019,2
11.97,77.02,point,2019,4
11.97,77.03,point,2019,2
11.97,77.06,point,2024,1
11.97,77.44,point,2022,1
11.97,77.45,point,2021,1
11.97,77.46,point,2020,1
11.97,77.47,point,2019,5
11.97,77.47,point,2020,2
11.97,77.47,point,2021,2
11.97,77.47,point,2022,2
11.97,77.47,point,2024,1
11.97,77.85,point,2023,1
11.98,75.99,point,2021,2
11.98,76.01,point,2019,1
11.98,76.01,point,2022,1
11.98,76.05,point,2020,1
11.98,76.05,point,2022,1
11.98,76.05,point,2024,1
11.98,76.07,point,2021,1
11.98,76.39,point,2023,1
11.98,76.51,point,2019,1
11.98,76.51,point,2020,1
11.98,76.51,point,2021,2
11.98,76.51,point,2023,1
11.98,76.52,point,2021,2
11.98,76.55,point,2020,1
11.98,76.55,point,2021,2
11.98,76.56,point,2019,2
11.98,76.56,point,2020,1
11.98,76.56,point,2021,1
11.98,76.57,point,2019,1
11.98,76.59,point,2019,1
11.98,76.59,point,2020,1
11.98,76.6,point,2019,1
11.98,76.67,point,2019,1
11.98,76.72,point,2020,1
11.98,76.75,point,2019,3
11.98,76.77,point,2019,1
11.98,76.82,point,2019,3
11.98,76.82,point,2020,1
11.98,76.88,point,2019,1
11.98,76.88,point,2020,2
11.98,76.88,point,2021,1
11.98,76.91,point,2019,2
11.98,76.91,point,2024,1
11.98,76.92,point,2021,1
11.98,76.92,point,2023,1
11.98,76.94,point,2019,2
11.98,76.95,point,2019,1
11.98,76.95,point,2020,1
11.98,76.95,point,2023,1
11.98,76.97,point,2019,4
11.98,77.0,point,2019,1
11.98,77.03,point,2024,1
11.98,77.04,point,2019,22
11.98,77.04,point,2020,3
11.98,77.04,point,2021,2
11.98,77.14,point,2019,2
11.98,77.14,point,2023,1
11.98,77.14,point,2024,1
11.98,77.25,point,2019,1
11.98,77.25,point,2020,1
11.98,77.38,point,2023,1
11.98,77.43,point,2020,1
11.98,77.43,point,2022,1
11.98,77.46,point,2019,5
11.98,77.46,point,2020,1
11.98,77.46,point,2022,1
11.98,77.47,point,2021,1
11.98,77.48,point,2019,1
11.98,77.48,point,2020,1
11.98,77.48,point,2021,1
11.98,77.49,point,2019,2
11.98,77.49,point,2020,1
11.98,77.49,point,2022,2
11.98,77.49,point,2023,1
11.99,75.22,point,2023,1
11.99,76.01,point,2022,1
11.99,76.01,point,2023,1
11.99,76.03,point,2020,1
11.99,76.04,point,2022,3
11.99,76.05,point,2022,2
11.99,76.06,point,2019,1
11.99,76.06,point,2020,2
11.99,76.06,point,2021,3
11.99,76.06,point,2022,1
11.99,76.06,point,2024,1
11.99,76.07,point,2019,1
11.99,76.07,point,2020,1
11.99,76.07,point,2021,2
11.99,76.3,point,2019,1
11.99,76.35,point,2019,5
11.99,76.41,point,2023,1
11.99,76.42,point,2023,1
11.99,76.45,point,2023,1
11.99,76.46,point,2023,2
11.99,76.51,point,2021,1
11.99,76.53,point,2019,2
11.99,76.53,point,2020,3
11.99,76.53,point,2021,2
11.99,76.54,point,2020,1
11.99,76.54,point,2021,5
11.99,76.55,point,2019,1
11.99,76.56,point,2021,1
11.99,76.57,point,2019,1
11.99,76.59,point,2019,1
11.99,76.65,point,2019,1
11.99,76.66,point,2020,1
11.99,76.67,point,2019,5
11.99,76.69,point,2019,1
11.99,76.72,point,2023,1
11.99,76.76,place,2017,1
11.99,76.76,point,2019,2
11.99,76.78,point,2019,1
11.99,76.79,point,2023,1
11.99,76.86,point,2019,2
11.99,76.86,point,2023,2
11.99,76.87,point,2019,2
11.99,76.87,point,2021,1
11.99,76.87,point,2024,1
11.99,76.89,point,2024,1
11.99,76.92,point,2019,2
11.99,76.95,point,2019,4
11.99,76.98,point,2019,3
11.99,76.98,point,2020,1
11.99,76.98,point,2023,2
11.99,77.0,point,2023,2
11.99,77.03,point,2019,2
11.99,77.04,point,2020,1
11.99,77.04,point,2023,1
11.99,77.07,point,2019,1
11.99,77.07,point,2024,2
11.99,77.14,point,2019,2
11.99,77.14,point,2023,1
11.99,77.15,point,2019,1
11.99,77.15,point,2024,1
11.99,77.36,point,2021,1
11.99,77.37,point,2022,1
11.99,77.38,point,2021,1
11.99,77.38,point,2022,1
11.99,77.38,point,2024,1
11.99,77.39,point,2022,1
11.99,77.4,point,2024,1
11.99,77.43,point,2019,1
11.99,77.47,point,2020,1
11.99,77.48,point,2020,1
11.99,77.48,point,2023,1
11.99,77.49,point,2019,4
11.99,77.49,point,2020,4
11.99,77.49,point,2021,2
11.99,77.49,point,2023,3
11.99,77.5,point,2019,1
11.99,77.5,point,2020,2
11.99,77.5,point,2023,3
11.99,77.5,point,2024,2
11.99,77.54,point,2023,2
12.0,74.0,point,2023,81
12.0,74.0,point,2024,70
12.0,74.03,point,2023,1
12.0,74.09,point,2023,1
12.0,74.13,point,2023,1
12.0,74.21,point,2018,1
12.0,74.24,point,2024,1
12.0,74.84,point,2023,1
12.0,75.0,point,2023,4
12.0,75.0,point,2024,4
12.0,75.12,point,2023,1
12.0,75.94,point,2022,2
12.0,75.96,point,2023,1
12.0,76.0,point,2022,1
12.0,76.0,point,2023,16
12.0,76.0,point,2024,1
12.0,76.01,point,2022,1
12.0,76.02,point,2023,1
12.0,76.03,point,2020,1
12.0,76.03,point,2023,1
12.0,76.04,point,2022,1
12.0,76.05,point,2019,2
12.0,76.05,point,2020,1
12.0,76.05,point,2021,2
12.0,76.07,point,2020,2
12.0,76.07,point,2021,1
12.0,76.12,point,2023,1
12.0,76.16,point,2023,1
12.0,76.19,point,2023,2
12.0,76.24,point,2023,1
12.0,76.27,point,2019,5
12.0,76.27,point,2023,1
12.0,76.32,point,2019,1
12.0,76.34,point,2019,1
12.0,76.35,point,2019,2
12.0,76.36,point,2019,2
12.0,76.38,point,2019,2
12.0,76.39,point,2023,1
12.0,76.4,point,2023,34
12.0,76.4,point,2024,26
12.0,76.4,station,2016,219
12.0,76.4,station,2017,147
12.0,76.4,station,2018,211
12.0,76.4,station,2019,117
12.0,76.4,station,2020,159
12.0,76.4,station,2021,179
12.0,76.4,station,2022,154
12.0,76.4,station,2023,142
12.0,76.48,point,2023,1
12.0,76.48,point,2024,1
12.0,76.51,point,2020,2
12.0,76.51,point,2023,3
12.0,76.53,point,2021,2
12.0,76.54,point,2019,5
12.0,76.54,point,2020,2
12.0,76.54,point,2021,2
12.0,76.55,point,2019,2
12.0,76.55,point,2020,1
12.0,76.57,point,2019,1
12.0,76.59,point,2019,1
12.0,76.62,point,2024,1
12.0,76.64,point,2019,2
12.0,76.65,point,2019,14
12.0,76.66,point,2019,3
12.0,76.67,point,2019,12
12.0,76.67,point,2020,2
12.0,76.68,point,2023,1
12.0,76.72,point,2019,5
12.0,76.77,point,2024,1
12.0,76.81,point,2020,1
12.0,76.82,point,2020,1
12.0,76.82,point,2024,1
12.0,76.83,point,2019,1
12.0,76.83,point,2020,1
12.0,76.84,point,2024,1
12.0,76.85,point,2019,3
12.0,76.85,point,2020,2
12.0,76.85,point,2023,3
12.0,76.85,point,2024,1
12.0,76.91,point,2019,1
12.0,76.92,point,2019,1
12.0,76.92,point,2020,4
12.0,76.93,point,2021,1
12.0,76.94,point,2023,2
12.0,76.96,point,2019,9
12.0,76.96,point,2020,1
12.0,76.96,point,2023,4
12.0,76.97,point,2019,1
12.0,76.98,point,2019,3
12.0,77.0,point,2017,2
12.0,77.0,point,2020,1
12.0,77.0,point,2022,3
12.0,77.0,point,2023,62
12.0,77.0,point,2024,9
12.0,77.01,point,2023,7
12.0,77.01,point,2024,4
12.0,77.02,point,2019,1
12.0,77.02,point,2023,1
12.0,77.02,point,2024,2
12.0,77.03,point,2024,1
12.0,77.04,point,2023,42
12.0,77.06,point,2023,1
12.0,77.07,point,2019,2
12.0,77.09,point,2023,1
12.0,77.15,point,2019,1
12.0,77.15,point,2024,1
12.0,77.22,point,2023,1
12.0,77.24,point,2024,1
12.0,77.25,point,2016,5
12.0,77.25,point,2018,1
12.0,77.25,point,2019,1
12.0,77.25,point,2024,1
12.0,77.26,point,2024,1
12.0,77.28,point,2023,1
12.0,77.32,point,2023,1
12.0,77.34,point,2016,1
12.0,77.34,point,2017,1
12.0,77.35,point,2016,1
12.0,77.35,point,2019,2
12.0,77.36,point,2020,1
12.0,77.39,point,2019,2
12.0,77.39,point,2020,1
12.0,77.39,point,2021,6
12.0,77.4,point,2019,6
12.0,77.4,point,2020,6
12.0,77.4,point,2021,11
12.0,77.4,point,2022,6
12.0,77.4,point,2023,6
12.0,77.4,point,2024,4
12.0,77.4,station,2016,137
12.0,77.4,station,2017,192
12.0,77.4,station,2018,261
12.0,77.4,station,2020,30
12.0,77.4,station,2021,24
12.0,77.4,station,2022,83
12.0,77.4,station,2023,116
12.0,77.4,station,2024,4
12.0,77.41,point,2019,2
12.0,77.41,point,2020,1
12.0,77.41,point,2021,1
12.0,77.41,point,2024,1
12.0,77.42,point,2023,1
12.0,77.47,point,2023,3
12.0,77.49,point,2021,2
12.0,77.5,point,2019,1
12.0,77.52,point,2022,1
12.0,77.53,point,2016,1
12.0,77.55,point,2023,1
12.0,77.56,point,2023,1
12.0,77.57,point,2017,1
12.0,77.58,point,2023,1
12.0,77.59,point,2019,1
12.0,77.6,point,2016,1
12.0,77.72,point,2023,1
12.0,77.94,point,2023,1
12.0,78.0,point,2023,1
12.01,74.12,point,2023,1
12.01,74.12,point,2024,1
12.01,74.16,point,2024,1
12.01,74.32,point,2024,1
12.01,75.02,point,2023,1
12.01,75.11,point,2024,1
12.01,75.12,point,2024,2
12.01,75.39,point,2024,1
12.01,75.88,point,2022,1
12.01,75.93,point,2022,1
12.01,75.95,point,2022,1
12.01,75.99,point,2022,2
12.01,76.0,point,2023,2
12.01,76.01,point,2023,2
12.01,76.01,point,2024,1
12.01,76.03,point,2022,1
12.01,76.03,point,2023,6
12.01,76.04,point,2021,2
12.01,76.04,point,2023,1
12.01,76.05,point,2020,3
12.01,76.05,point,2022,1
12.01,76.07,point,2023,1
12.01,76.18,point,2023,1
12.01,76.25,point,2019,1
12.01,76.26,point,2019,1
12.01,76.28,point,2019,5
12.01,76.29,point,2019,2
12.01,76.33,point,2024,1
12.01,76.34,point,2023,1
12.01,76.35,point,2023,1
12.01,76.45,point,2023,1
12.01,76.51,point,2021,2
12.01,76.52,point,2020,1
12.01,76.52,point,2021,1
12.01,76.53,point,2024,6
12.01,76.54,point,2019,1
12.01,76.55,point,2019,1
12.01,76.55,point,2023,1
12.01,76.55,point,2024,14
12.01,76.56,point,2020,1
12.01,76.56,point,2024,7
12.01,76.63,point,2019,6
12.01,76.64,point,2019,3
12.01,76.64,point,2023,1
12.01,76.65,point,2019,1
12.01,76.65,point,2023,1
12.01,76.67,point,2019,2
12.01,76.67,point,2020,1
12.01,76.67,point,2023,1
12.01,76.67,point,2024,1
12.01,76.69,point,2019,4
12.01,76.71,point,2024,1
12.01,76.72,point,2019,2
12.01,76.72,point,2023,2
12.01,76.76,point,2019,1
12.01,76.8,point,2019,1
12.01,76.82,point,2019,2
12.01,76.82,point,2023,1
12.01,76.82,point,2024,2
12.01,76.83,point,2024,1
12.01,76.87,point,2019,1
12.01,76.96,point,2019,2
12.01,76.96,point,2020,3
12.01,76.97,point,2019,1
12.01,76.98,point,2019,2
12.01,76.99,point,2019,2
12.01,76.99,point,2020,1
12.01,76.99,point,2023,2
12.01,76.99,point,2024,4
12.01,77.0,point,2022,1
12.01,77.0,point,2023,2
12.01,77.0,point,2024,3
12.01,77.01,point,2023,1
12.01,77.01,point,2024,4
12.01,77.02,point,2023,1
12.01,77.02,point,2024,2
12.01,77.03,point,2019,1
12.01,77.03,point,2023,4
12.01,77.04,point,2023,6
12.01,77.05,point,2016,2
12.01,77.07,point,2019,1
12.01,77.07,point,2022,1
12.01,77.07,point,2023,1
12.01,77.07,point,2024,1
12.01,77.11,point,2024,9
12.01,77.12,point,2023,1
12.01,77.12,point,2024,1
12.01,77.13,point,2023,1
12.01,77.13,point,2024,1
12.01,77.15,point,2024,1
12.01,77.16,point,2023,1
12.01,77.16,point,2024,1
12.01,77.17,point,2023,1
12.01,77.21,point,2023,1
12.01,77.22,point,2024,1
12.01,77.25,point,2016,3
12.01,77.25,point,2017,2
12.01,77.25,point,2019,1
12.01,77.26,point,2016,2
12.01,77.26,point,2023,1
12.01,77.29,point,2024,1
12.01,77.34,point,2016,1
12.01,77.35,point,2019,1
12.01,77.37,point,2019,2
12.01,77.37,point,2023,1
12.01,77.38,point,2019,4
12.01,77.38,point,2020,1
12.01,77.38,point,2022,2
12.01,77.38,point,2023,1
12.01,77.39,point,2021,2
12.01,77.4,point,2019,2
12.01,77.4,point,2023,2
12.01,77.41,point,2019,5
12.01,77.41,point,2020,4
12.01,77.41,point,2021,3
12.01,77.41,point,2023,1
12.01,77.41,point,2024,2
12.01,77.42,point,2021,1
12.01,77.46,point,2023,2
12.01,77.5,point,2020,2
12.01,77.5,point,2022,2
12.01,77.5,point,2023,1
12.01,77.5,point,2024,1
12.01,77.53,point,2016,1
12.01,77.55,point,2023,1
12.01,77.59,point,2023,2
12.01,77.6,point,2019,1
12.01,77.67,point,2023,1
12.01,77.69,point,2022,1
12.01,77.69,point,2023,1
12.01,77.7,point,2023,1
12.01,77.95,point,2023,1
12.02,74.12,point,2023,1
12.02,74.12,point,2024,1
12.02,74.13,point,2024,1
12.02,74.15,point,2023,1
12.02,74.24,point,2023,1
12.02,74.52,point,2023,1
12.02,75.01,point,2024,3
12.02,75.08,point,2023,1
12.02,75.37,point,2024,1
12.02,75.54,point,2023,1
12.02,75.87,point,2022,1
12.02,75.88,point,2024,2
12.02,75.92,point,2022,1
12.02,75.94,point,2021,1
12.02,75.96,point,2021,1
12.02,75.97,point,2021,1
12.02,75.97,point,2023,1
12.02,75.99,point,2021,2
12.02,75.99,point,2022,3
12.02,75.99,point,2023,5
12.02,75.99,station,2016,119
12.02,75.99,station,2017,103
12.02,75.99,station,2018,67
12.02,75.99,station,2019,52
12.02,75.99,station,2020,47
12.02,75.99,station,2021,1
12.02,75.99,station,2022,6
12.02,75.99,station,2023,21
12.02,76.01,point,2021,1
12.02,76.01,point,2022,1
12.02,76.01,point,2023,15
12.02,76.02,point,2023,5
12.02,76.03,point,2020,1
12.02,76.03,point,2023,1
12.02,76.04,point,2021,1
12.02,76.04,point,2023,1
12.02,76.04,point,2024,1
12.02,76.05,point,2020,2
12.02,76.05,point,2021,1
12.02,76.05,point,2023,3
12.02,76.05,point,2024,1
12.02,76.09,point,2023,1
12.02,76.11,point,2024,1
12.02,76.12,point,2023,2
12.02,76.14,point,2023,1
12.02,76.14,point,2024,1
12.02,76.16,point,2024,1
12.02,76.21,point,2023,1
12.02,76.23,point,2023,5
12.02,76.23,point,2024,8
12.02,76.27,point,2024,2
12.02,76.3,point,2019,2
12.02,76.3,point,2023,8
12.02,76.3,point,2024,1
12.02,76.31,point,2023,2
12.02,76.34,point,2019,1
12.02,76.34,point,2024,1
12.02,76.37,point,2023,1
12.02,76.39,point,2020,1
12.02,76.39,point,2022,1
12.02,76.39,point,2023,1
12.02,76.44,point,2023,1
12.02,76.44,point,2024,1
12.02,76.46,point,2023,1
12.02,76.48,point,2023,4
12.02,76.48,point,2024,1
12.02,76.55,point,2019,1
12.02,76.55,point,2020,2
12.02,76.55,point,2021,3
12.02,76.56,point,2019,3
12.02,76.56,point,2021,2
12.02,76.58,point,2020,1
12.02,76.58,point,2023,1
12.02,76.59,point,2024,1
12.02,76.61,point,2024,1
12.02,76.62,point,2024,1
12.02,76.66,point,2019,1
12.02,76.67,point,2019,6
12.02,76.67,point,2020,1
12.02,76.67,point,2023,2
12.02,76.68,point,2023,2
12.02,76.68,point,2024,1
12.02,76.69,point,2019,1
12.02,76.74,point,2019,2
12.02,76.74,point,2023,2
12.02,76.78,point,2019,1
12.02,76.78,point,2024,1
12.02,76.81,point,2023,3
12.02,76.83,point,2019,1
12.02,76.83,point,2024,1
12.02,76.88,point,2020,2
12.02,76.88,point,2023,1
12.02,76.89,point,2019,1
12.02,76.89,point,2022,1
12.02,76.89,point,2023,5
12.02,76.89,point,2024,1
12.02,76.9,point,2023,2
12.02,76.91,point,2019,1
12.02,76.93,point,2019,1
12.02,76.94,point,2024,1
12.02,76.95,point,2020,1
12.02,76.97,point,2020,1
12.02,76.97,point,2023,1
12.02,76.98,point,2019,3
12.02,76.98,point,2023,2
12.02,76.99,point,2019,1
12.02,77.01,point,2023,2
12.02,77.01,point,2024,1
12.02,77.02,point,2023,1
12.02,77.02,point,2024,4
12.02,77.03,point,2019,2
12.02,77.03,point,2023,2
12.02,77.03,point,2024,2
12.02,77.04,point,2022,1
12.02,77.04,point,2023,1
12.02,77.06,point,2019,5
12.02,77.07,point,2019,1
12.02,77.08,point,2023,1
12.02,77.12,point,2019,1
12.02,77.13,point,2023,1
12.02,77.13,point,2024,1
12.02,77.15,point,2023,2
12.02,77.23,point,2023,1
12.02,77.24,point,2023,1
12.02,77.25,point,2018,1
12.02,77.25,point,2019,1
12.02,77.25,point,2020,1
12.02,77.25,point,2024,2
12.02,77.26,point,2018,1
12.02,77.26,point,2023,2
12.02,77.31,point,2019,1
12.02,77.32,point,2023,1
12.02,77.36,point,2021,1
12.02,77.37,point,2020,1
12.02,77.38,point,2022,1
12.02,77.41,point,2020,3
12.02,77.41,point,2021,3
12.02,77.41,point,2022,3
12.02,77.41,point,2023,2
12.02,77.42,point,2020,1
12.02,77.42,point,2021,4
12.02,77.42,point,2022,3
12.02,77.51,point,2016,1
12.02,77.59,point,2017,1
12.02,77.59,point,2023,1
12.02,77.64,point,2020,1
12.02,77.66,point,2024,1
12.02,77.72,point,2021,1
12.03,74.13,point,2024,1
12.03,75.86,point,2022,1
12.03,75.9,point,2023,1
12.03,75.93,point,2021,2
12.03,75.94,point,2021,2
12.03,75.94,point,2022,3
12.03,75.94,point,2023,1
12.03,75.95,point,2022,2
12.03,75.96,point,2021,1
12.03,75.96,point,2022,1
12.03,75.98,point,2022,1
12.03,75.99,point,2021,1
12.03,75.99,point,2022,1
12.03,76.0,point,2021,3
12.03,76.0,point,2022,2
12.03,76.0,point,2024,1
12.03,76.01,point,2020,3
12.03,76.01,point,2021,1
12.03,76.01,point,2023,1
12.03,76.02,point,2020,1
12.03,76.02,point,2022,1
12.03,76.02,point,2023,1
12.03,76.02,point,2024,4
12.03,76.03,point,2020,1
12.03,76.03,point,2021,2
12.03,76.04,point,2019,2
12.03,76.04,point,2020,2
12.03,76.04,point,2021,3
12.03,76.04,point,2022,1
12.03,76.04,point,2023,1
12.03,76.05,point,2023,1
12.03,76.06,point,2024,1
12.03,76.14,point,2023,4
12.03,76.23,point,2023,1
12.03,76.3,point,2023,2
12.03,76.31,point,2019,3
12.03,76.31,point,2023,2
12.03,76.32,point,2023,1
12.03,76.32,point,2024,1
12.03,76.33,point,2023,1
12.03,76.33,point,2024,1
12.03,76.34,point,2023,3
12.03,76.35,point,2023,1
12.03,76.46,point,2023,1
12.03,76.48,point,2020,2
12.03,76.48,point,2023,2
12.03,76.55,point,2019,1
12.03,76.55,point,2020,1
12.03,76.58,point,2023,1
12.03,76.59,point,2019,1
12.03,76.62,point,2019,1
12.03,76.62,point,2023,1
12.03,76.65,point,2024,2
12.03,76.67,point,2019,4
12.03,76.67,point,2023,2
12.03,76.68,point,2019,1
12.03,76.68,point,2024,9
12.03,76.69,point,2023,1
12.03,76.69,point,2024,2
12.03,76.7,point,2019,2
12.03,76.7,point,2024,1
12.03,76.72,point,2019,1
12.03,76.74,point,2023,1
12.03,76.75,point,2024,2
12.03,76.76,point,2019,1
12.03,76.77,point,2023,1
12.03,76.8,point,2019,1
12.03,76.8,point,2023,9
12.03,76.8,point,2024,13
12.03,76.8,station,2016,208
12.03,76.8,station,2017,256
12.03,76.8,station,2018,180
12.03,76.8,station,2019,116
12.03,76.8,station,2020,151
12.03,76.8,station,2021,190
12.03,76.8,station,2022,117
12.03,76.8,station,2023,105
12.03,76.93,point,2023,2
12.03,76.94,point,2019,1
12.03,76.95,point,2020,1
12.03,76.95,point,2021,2
12.03,76.95,point,2023,2
12.03,76.97,point,2023,1
12.03,77.0,point,2024,1
12.03,77.01,point,2019,1
12.03,77.01,point,2023,2
12.03,77.02,point,2019,1
12.03,77.02,point,2020,1
12.03,77.02,point,2023,2
12.03,77.03,point,2019,3
12.03,77.03,point,2020,1
12.03,77.05,point,2016,1
12.03,77.05,point,2019,3
12.03,77.06,point,2019,3
12.03,77.06,point,2020,1
12.03,77.06,point,2024,1
12.03,77.07,point,2019,1
12.03,77.08,point,2023,1
12.03,77.1,point,2020,1
12.03,77.1,point,2024,1
12.03,77.12,point,2024,2
12.03,77.14,point,2019,1
12.03,77.2,point,2024,1
12.03,77.24,point,2023,1
12.03,77.25,point,2018,2
12.03,77.25,point,2020,1
12.03,77.25,point,2023,1
12.03,77.26,point,2016,1
12.03,77.26,point,2017,1
12.03,77.26,point,2018,3
12.03,77.26,point,2023,1
12.03,77.34,point,2016,1
12.03,77.34,point,2017,1
12.03,77.34,point,2019,3
12.03,77.34,point,2020,1
12.03,77.35,point,2018,1
12.03,77.35,point,2021,1
12.03,77.36,point,2019,1
12.03,77.36,point,2020,2
12.03,77.36,point,2021,2
12.03,77.36,point,2023,2
12.03,77.37,point,2022,1
12.03,77.39,point,2019,2
12.03,77.39,point,2021,2
12.03,77.4,point,2021,1
12.03,77.42,point,2019,1
12.03,77.42,point,2023,1
12.03,77.43,point,2023,2
12.03,77.53,point,2023,1
12.03,77.56,point,2023,1
12.03,77.57,point,2018,1
12.03,77.58,point,2019,3
12.03,77.58,point,2023,1
12.03,77.59,point,2019,15
12.03,77.59,point,2020,4
12.03,77.59,point,2022,1
12.03,77.59,point,2023,19
12.03,77.59,point,2024,12
12.03,77.59,station,2016,81
12.03,77.59,station,2017,63
12.03,77.59,station,2018,74
12.03,77.59,station,2019,10
12.03,77.59,station,2020,28
12.03,77.59,station,2021,56
12.03,77.59,station,2022,47
12.03,77.59,station,2023,45
12.03,77.6,point,2019,2
12.03,77.6,point,2023,2
12.03,77.6,point,2024,2
12.03,77.63,point,2023,1
12.03,77.64,point,2023,1
12.03,77.67,point,2023,1
12.03,77.86,point,2024,1
12.03,77.97,point,2024,1
12.04,74.12,point,2024,1
12.04,74.36,point,2024,1
12.04,75.54,point,2023,1
12.04,75.84,point,2023,1
12.04,75.86,point,2022,1
12.04,75.87,point,2023,1
12.04,75.9,point,2022,1
12.04,75.93,point,2023,1
12.04,75.94,point,2020,1
12.04,75.97,point,2021,3
12.04,75.97,point,2022,3
12.04,75.97,point,2023,3
12.04,75.99,point,2023,1
12.04,76.01,point,2019,1
12.04,76.02,point,2019,1
12.04,76.02,point,2023,2
12.04,76.03,point,2023,1
12.04,76.04,point,2021,1
12.04,76.04,point,2022,1
12.04,76.04,point,2023,1
12.04,76.05,point,2021,3
12.04,76.3,point,2019,1
12.04,76.32,point,2019,2
12.04,76.33,point,2020,1
12.04,76.47,point,2019,1
12.04,76.49,point,2019,1
12.04,76.5,point,2020,1
12.04,76.5,point,2021,2
12.04,76.51,point,2020,2
12.04,76.51,point,2021,1
12.04,76.55,point,2019,1
12.04,76.55,point,2021,1
12.04,76.58,point,2019,1
12.04,76.59,point,2019,4
12.04,76.59,point,2020,3
12.04,76.59,point,2023,1
12.04,76.64,point,2020,1
12.04,76.67,point,2019,1
12.04,76.67,point,2023,1
12.04,76.68,point,2019,2
12.04,76.68,point,2020,1
12.04,76.71,point,2019,1
12.04,76.73,point,2023,1
12.04,76.74,point,2023,2
12.04,76.76,point,2023,1
12.04,76.76,point,2024,1
12.04,76.78,point,2023,2
12.04,76.79,point,2019,1
12.04,76.79,point,2023,1
12.04,76.84,point,2023,1
12.04,76.9,point,2024,1
12.04,76.91,point,2019,1
12.04,76.93,point,2019,1
12.04,76.93,point,2020,2
12.04,76.94,point,2019,2
12.04,76.94,point,2020,6
12.04,76.94,point,2021,4
12.04,76.94,point,2023,4
12.04,76.95,point,2019,1
12.04,76.95,point,2020,2
12.04,76.96,point,2019,1
12.04,76.97,point,2019,5
12.04,76.97,point,2023,1
12.04,76.98,point,2019,13
12.04,76.98,point,2020,2
12.04,76.98,point,2023,5
12.04,76.98,point,2024,3
12.04,76.98,station,2016,114
12.04,76.98,station,2017,113
12.04,76.98,station,2018,141
12.04,76.98,station,2019,8
12.04,76.98,station,2020,41
12.04,76.98,station,2021,55
12.04,76.98,station,2022,99
12.04,76.98,station,2023,62
12.04,76.99,point,2019,4
12.04,76.99,point,2023,1
12.04,77.0,point,2019,1
12.04,77.0,point,2020,1
12.04,77.0,point,2023,1
12.04,77.0,point,2024,1
12.04,77.01,point,2019,2
12.04,77.01,point,2020,1
12.04,77.01,point,2023,4
12.04,77.01,point,2024,2
12.04,77.02,point,2019,3
12.04,77.02,point,2020,1
12.04,77.02,point,2023,4
12.04,77.02,point,2024,1
12.04,77.03,point,2019,4
12.04,77.03,point,2023,1
12.04,77.03,point,2024,1
12.04,77.04,point,2019,6
12.04,77.04,point,2023,2
12.04,77.05,point,2019,4
12.04,77.05,point,2023,4
12.04,77.06,point,2019,2
12.04,77.06,point,2023,2
12.04,77.06,point,2024,1
12.04,77.07,point,2019,1
12.04,77.07,point,2023,1
12.04,77.08,point,2024,2
12.04,77.24,point,2019,1
12.04,77.24,point,2020,1
12.04,77.25,point,2020,1
12.04,77.25,point,2023,1
12.04,77.29,point,2023,2
12.04,77.34,point,2023,1
12.04,77.35,point,2019,7
12.04,77.35,point,2021,5
12.04,77.36,point,2019,3
12.04,77.36,point,2020,1
12.04,77.36,point,2021,2
12.04,77.36,point,2022,2
