canonical_name,major_head,modeled_time_of_day,method,count
Bengaluru City,"POST & TELEGRAPH,TELEGRAPH WIRES(UNLAWFUL POSSESSION)ACT 1950",Distributed,default_distributed,8
Bengaluru City,PREVENTION OF CORRUPTION ACT 1988,Distributed,default_distributed,1
Bengaluru City,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,517
Bengaluru City,PUBLIC JUSTICE,Distributed,default_distributed,11
Bengaluru City,PUBLIC NUISANCE,Evening,criminological_prior,156
Bengaluru City,PUBLIC SAFETY,Evening,criminological_prior,32222
Bengaluru City,RAPE,Distributed,default_distributed,969
Bengaluru City,RECEIVING OF STOLEN PROPERTY,Distributed,default_distributed,6
Bengaluru City,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,201
Bengaluru City,RIOTS,Evening,criminological_prior,1853
Bengaluru City,ROBBERY,Night,criminological_prior,6126
Bengaluru City,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,1353
Bengaluru City,SEDITION,Distributed,default_distributed,4
Bengaluru City,SLAVERY,Distributed,default_distributed,43
Bengaluru City,SUICIDE,Distributed,default_distributed,1195
Bengaluru City,THEFT,Afternoon,criminological_prior,69988
Bengaluru City,UNLAWFUL ACTIVITIES(Prevention)ACT 1967,Distributed,default_distributed,7
Bengaluru City,UNNATURAL DEATH (Sec 174/174c/176),Distributed,default_distributed,1
Bengaluru City,UNNATURAL SEX,Distributed,default_distributed,11
Bengaluru City,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,405
Bengaluru Rural,AFFRAY,Evening,criminological_prior,67
Bengaluru Rural,ANIMAL,Distributed,default_distributed,63
Bengaluru Rural,ARMS ACT 1959,Distributed,default_distributed,44
Bengaluru Rural,ARSON,Distributed,default_distributed,108
Bengaluru Rural,ASSAULT,Distributed,default_distributed,4
Bengaluru Rural,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,4
Bengaluru Rural,ATTEMPT TO MURDER,Night,criminological_prior,681
Bengaluru Rural,Attempting to commit offences,Distributed,default_distributed,98
Bengaluru Rural,BONDED LABOUR SYSTEM,Distributed,default_distributed,11
Bengaluru Rural,BURGLARY - DAY,Daytime,category_encoded,518
Bengaluru Rural,BURGLARY - NIGHT,Night,category_encoded,1740
Bengaluru Rural,CASES OF HURT,Distributed,default_distributed,3831
Bengaluru Rural,CHEATING,Distributed,default_distributed,2665
Bengaluru Rural,CHILDREN ACT,Distributed,default_distributed,63
Bengaluru Rural,COMMUNAL / RELIGION,Distributed,default_distributed,37
Bengaluru Rural,CONSUMER,Distributed,default_distributed,67
Bengaluru Rural,COPY RIGHT ACT 1957,Distributed,default_distributed,28
Bengaluru Rural,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,12
Bengaluru Rural,COUNTERFEITING,Distributed,default_distributed,7
Bengaluru Rural,CRIMES RELATED TO WOMEN,Distributed,default_distributed,290
Bengaluru Rural,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,240
Bengaluru Rural,CRIMINAL CONSPIRACY,Distributed,default_distributed,23
Bengaluru Rural,CRIMINAL INTIMIDATION,Distributed,default_distributed,671
Bengaluru Rural,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,4
Bengaluru Rural,CRIMINAL TRESPASS,Afternoon,criminological_prior,1031
Bengaluru Rural,CRUELTY BY HUSBAND,Distributed,default_distributed,728
Bengaluru Rural,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,24
Bengaluru Rural,CYBER CRIME,Distributed,default_distributed,1390
Bengaluru Rural,Concealment of birth by secret disposal of Child,Distributed,default_distributed,8
Bengaluru Rural,CrPC,Distributed,default_distributed,3386
Bengaluru Rural,DACOITY,Night,criminological_prior,308
Bengaluru Rural,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,71
Bengaluru Rural,DEATHS-MISCARRIAGE,Distributed,default_distributed,5
Bengaluru Rural,DEFAMATION,Distributed,default_distributed,3
Bengaluru Rural,DOCUMENTS & PROPERTY MARKS,Distributed,default_distributed,1
Bengaluru Rural,DOWRY DEATHS,Distributed,default_distributed,88
Bengaluru Rural,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,56
Bengaluru Rural,ELECTION,Distributed,default_distributed,95
Bengaluru Rural,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,6
Bengaluru Rural,EXPLOSIVES,Distributed,default_distributed,64
Bengaluru Rural,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,23
Bengaluru Rural,FALSE EVIDENCE,Distributed,default_distributed,4
Bengaluru Rural,FOREIGNER,Distributed,default_distributed,17
Bengaluru Rural,FOREST,Distributed,default_distributed,18
Bengaluru Rural,FORGERY,Distributed,default_distributed,182
Bengaluru Rural,Failure to appear to Court,Distributed,default_distributed,14
Bengaluru Rural,ILLEGAL DETENTION,Distributed,default_distributed,1
Bengaluru Rural,IMMORAL TRAFFIC,Night,criminological_prior,34
Bengaluru Rural,IMPERSONATION,Distributed,default_distributed,1
Bengaluru Rural,INDIAN MOTOR VEHICLE,Distributed,default_distributed,14
Bengaluru Rural,INFANTICIDE,Distributed,default_distributed,1
Bengaluru Rural,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,20
Bengaluru Rural,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,1416
Bengaluru Rural,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,1517
Bengaluru Rural,Karnataka State Local Act,Distributed,default_distributed,2357
Bengaluru Rural,MISCHIEF,Distributed,default_distributed,85
Bengaluru Rural,MISSING PERSON,Distributed,default_distributed,7075
Bengaluru Rural,MOLESTATION,Distributed,default_distributed,1115
Bengaluru Rural,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,4878
Bengaluru Rural,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,12787
Bengaluru Rural,MURDER,Night,criminological_prior,503
Bengaluru Rural,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,611
Bengaluru Rural,NEGLIGENT ACT,Evening,criminological_prior,458
Bengaluru Rural,OF ABETMENT,Distributed,default_distributed,1
Bengaluru Rural,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,301
Bengaluru Rural,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,2
Bengaluru Rural,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,7
Bengaluru Rural,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,17
Bengaluru Rural,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Bengaluru Rural,POCSO,Distributed,default_distributed,615
Bengaluru Rural,POISONING-PROFESSIONAL,Distributed,default_distributed,1
Bengaluru Rural,"POST & TELEGRAPH,TELEGRAPH WIRES(UNLAWFUL POSSESSION)ACT 1950",Distributed,default_distributed,4
Bengaluru Rural,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,27
Bengaluru Rural,PUBLIC JUSTICE,Distributed,default_distributed,3
Bengaluru Rural,PUBLIC NUISANCE,Evening,criminological_prior,10
Bengaluru Rural,PUBLIC SAFETY,Evening,criminological_prior,213
Bengaluru Rural,RAPE,Distributed,default_distributed,133
Bengaluru Rural,RECEIVING OF STOLEN PROPERTY,Distributed,default_distributed,1
Bengaluru Rural,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,21
Bengaluru Rural,RIOTS,Evening,criminological_prior,1210
Bengaluru Rural,ROBBERY,Night,criminological_prior,737
Bengaluru Rural,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,650
Bengaluru Rural,SLAVERY,Distributed,default_distributed,1
Bengaluru Rural,SUICIDE,Distributed,default_distributed,244
Bengaluru Rural,THEFT,Afternoon,criminological_prior,8055
Bengaluru Rural,UNLAWFUL ACTIVITIES(Prevention)ACT 1967,Distributed,default_distributed,1
Bengaluru Rural,UNNATURAL DEATH (Sec 174/174c/176),Distributed,default_distributed,1
Bengaluru Rural,UNNATURAL SEX,Distributed,default_distributed,2
Bengaluru Rural,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,75
Bidar,ADULTERATION,Distributed,default_distributed,2
Bidar,AFFRAY,Evening,criminological_prior,176
Bidar,ANIMAL,Distributed,default_distributed,45
Bidar,ARMS ACT 1959,Distributed,default_distributed,21
Bidar,ARSON,Distributed,default_distributed,74
Bidar,ASSAULT,Distributed,default_distributed,6
Bidar,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,125
Bidar,ATTEMPT TO MURDER,Night,criminological_prior,461
Bidar,Attempting to commit offences,Distributed,default_distributed,11
Bidar,BONDED LABOUR SYSTEM,Distributed,default_distributed,1
Bidar,BURGLARY - DAY,Daytime,category_encoded,124
Bidar,BURGLARY - NIGHT,Night,category_encoded,978
Bidar,CASES OF HURT,Distributed,default_distributed,5254
Bidar,CHEATING,Distributed,default_distributed,304
Bidar,CHILDREN ACT,Distributed,default_distributed,26
Bidar,COMMUNAL / RELIGION,Distributed,default_distributed,100
Bidar,CONSUMER,Distributed,default_distributed,263
Bidar,COPY RIGHT ACT 1957,Distributed,default_distributed,3
Bidar,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,32
Bidar,COUNTERFEITING,Distributed,default_distributed,7
Bidar,CRIMES RELATED TO WOMEN,Distributed,default_distributed,204
Bidar,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,85
Bidar,CRIMINAL CONSPIRACY,Distributed,default_distributed,5
Bidar,CRIMINAL INTIMIDATION,Distributed,default_distributed,284
Bidar,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,14
Bidar,CRIMINAL TRESPASS,Afternoon,criminological_prior,458
Bidar,CRUELTY BY HUSBAND,Distributed,default_distributed,734
Bidar,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,21
Bidar,CYBER CRIME,Distributed,default_distributed,148
Bidar,Concealment of birth by secret disposal of Child,Distributed,default_distributed,25
Bidar,CrPC,Distributed,default_distributed,4870
Bidar,DACOITY,Night,criminological_prior,48
Bidar,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,71
Bidar,DEATHS-MISCARRIAGE,Distributed,default_distributed,4
Bidar,DEFAMATION,Distributed,default_distributed,2
Bidar,DOWRY DEATHS,Distributed,default_distributed,52
Bidar,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,10
Bidar,ELECTION,Distributed,default_distributed,62
Bidar,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,22
Bidar,EXPLOSIVES,Distributed,default_distributed,6
Bidar,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,41
Bidar,FALSE EVIDENCE,Distributed,default_distributed,20
Bidar,FOREIGNER,Distributed,default_distributed,8
Bidar,FOREST,Distributed,default_distributed,1
Bidar,FORGERY,Distributed,default_distributed,49
Bidar,Failure to appear to Court,Distributed,default_distributed,20
Bidar,Human Trafficking,Distributed,default_distributed,1
Bidar,IMMORAL TRAFFIC,Night,criminological_prior,45
Bidar,IMPERSONATION,Distributed,default_distributed,3
Bidar,INDIAN ELECTRICITY ACT,Distributed,default_distributed,1
Bidar,INDIAN MOTOR VEHICLE,Distributed,default_distributed,4
Bidar,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,26
Bidar,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,3141
Bidar,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,350
Bidar,Karnataka State Local Act,Distributed,default_distributed,1983
Bidar,MISCHIEF,Distributed,default_distributed,51
Bidar,MISSING PERSON,Distributed,default_distributed,1120
Bidar,MOLESTATION,Distributed,default_distributed,586
Bidar,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,2256
Bidar,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,7322
Bidar,MURDER,Night,criminological_prior,327
Bidar,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,118
Bidar,NEGLIGENT ACT,Evening,criminological_prior,376
Bidar,OF ABETMENT,Distributed,default_distributed,1
Bidar,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,271
Bidar,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,7
Bidar,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,8
Bidar,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,2
Bidar,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Bidar,POCSO,Distributed,default_distributed,298
Bidar,POISONING-PROFESSIONAL,Distributed,default_distributed,22
Bidar,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,26
Bidar,PUBLIC NUISANCE,Evening,criminological_prior,20
Bidar,PUBLIC SAFETY,Evening,criminological_prior,169
Bidar,RAPE,Distributed,default_distributed,76
Bidar,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,37
Bidar,RIOTS,Evening,criminological_prior,1110
Bidar,ROBBERY,Night,criminological_prior,241
Bidar,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,261
Bidar,SUICIDE,Distributed,default_distributed,160
Bidar,THEFT,Afternoon,criminological_prior,1997
Bidar,UNNATURAL SEX,Distributed,default_distributed,1
Bidar,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,166
CID,CHEATING,Distributed,default_distributed,1
CID,CYBER CRIME,Distributed,default_distributed,170
CID,POCSO,Distributed,default_distributed,1
Chamarajanagar,AFFRAY,Evening,criminological_prior,85
Chamarajanagar,ANIMAL,Distributed,default_distributed,34
Chamarajanagar,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,3
Chamarajanagar,ARMS ACT 1959,Distributed,default_distributed,37
Chamarajanagar,ARSON,Distributed,default_distributed,48
Chamarajanagar,ASSAULT,Distributed,default_distributed,14
Chamarajanagar,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,2
Chamarajanagar,ATTEMPT TO MURDER,Night,criminological_prior,380
Chamarajanagar,Attempting to commit offences,Distributed,default_distributed,22
Chamarajanagar,BONDED LABOUR SYSTEM,Distributed,default_distributed,1
Chamarajanagar,BURGLARY - DAY,Daytime,category_encoded,80
Chamarajanagar,BURGLARY - NIGHT,Night,category_encoded,409
Chamarajanagar,CASES OF HURT,Distributed,default_distributed,2348
Chamarajanagar,CHEATING,Distributed,default_distributed,297
Chamarajanagar,CHILDREN ACT,Distributed,default_distributed,42
Chamarajanagar,COMMUNAL / RELIGION,Distributed,default_distributed,43
Chamarajanagar,CONSUMER,Distributed,default_distributed,114
Chamarajanagar,COPY RIGHT ACT 1957,Distributed,default_distributed,2
Chamarajanagar,COUNTERFEITING,Distributed,default_distributed,1
Chamarajanagar,CRIMES RELATED TO WOMEN,Distributed,default_distributed,104
Chamarajanagar,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,10
Chamarajanagar,CRIMINAL CONSPIRACY,Distributed,default_distributed,1
Chamarajanagar,CRIMINAL INTIMIDATION,Distributed,default_distributed,99
Chamarajanagar,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,1
Chamarajanagar,CRIMINAL TRESPASS,Afternoon,criminological_prior,78
Chamarajanagar,CRUELTY BY HUSBAND,Distributed,default_distributed,185
Chamarajanagar,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,14
Chamarajanagar,CYBER CRIME,Distributed,default_distributed,127
Chamarajanagar,Concealment of birth by secret disposal of Child,Distributed,default_distributed,5
Chamarajanagar,CrPC,Distributed,default_distributed,2884
Chamarajanagar,DACOITY,Night,criminological_prior,16
Chamarajanagar,DEATHS-MISCARRIAGE,Distributed,default_distributed,2
Chamarajanagar,DEFAMATION,Distributed,default_distributed,2
Chamarajanagar,DOWRY DEATHS,Distributed,default_distributed,25
Chamarajanagar,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,184
Chamarajanagar,ELECTION,Distributed,default_distributed,73
Chamarajanagar,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,4
Chamarajanagar,EXPLOSIVES,Distributed,default_distributed,41
Chamarajanagar,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,4
Chamarajanagar,FALSE EVIDENCE,Distributed,default_distributed,4
Chamarajanagar,FOREST,Distributed,default_distributed,1
Chamarajanagar,FORGERY,Distributed,default_distributed,37
Chamarajanagar,Human Trafficking,Distributed,default_distributed,1
Chamarajanagar,IMMORAL TRAFFIC,Night,criminological_prior,4
Chamarajanagar,IMPERSONATION,Distributed,default_distributed,1
Chamarajanagar,INDIAN ELECTRICITY ACT,Distributed,default_distributed,26
Chamarajanagar,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,8
Chamarajanagar,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,1377
Chamarajanagar,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,195
Chamarajanagar,Karnataka State Local Act,Distributed,default_distributed,3526
Chamarajanagar,MISCHIEF,Distributed,default_distributed,63
Chamarajanagar,MISSING PERSON,Distributed,default_distributed,1461
Chamarajanagar,MOLESTATION,Distributed,default_distributed,1078
Chamarajanagar,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,1141
Chamarajanagar,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,3183
Chamarajanagar,MURDER,Night,criminological_prior,142
Chamarajanagar,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,205
Chamarajanagar,NEGLIGENT ACT,Evening,criminological_prior,134
Chamarajanagar,OF ABETMENT,Distributed,default_distributed,1
Chamarajanagar,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,193
Chamarajanagar,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,3
Chamarajanagar,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,5
Chamarajanagar,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,2
Chamarajanagar,POCSO,Distributed,default_distributed,325
Chamarajanagar,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,7
Chamarajanagar,PUBLIC SAFETY,Evening,criminological_prior,101
Chamarajanagar,RAPE,Distributed,default_distributed,56
Chamarajanagar,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,24
