case_id,person_token,role,district,year
SYN-C-00236,PT-7346e57b668c,accused,Bengaluru Urban,2023
SYN-C-00237,PT-8f2c062c1114,accused,Bengaluru Urban,2019
SYN-C-00237,PT-c3031f9483aa,accused,Bengaluru Urban,2019
SYN-C-00238,PT-8f8632f61565,accused,Bengaluru Urban,2022
SYN-C-00238,PT-f68bcbe087d8,accused,Bengaluru Urban,2022
SYN-C-00239,PT-48db25cbb1fa,accused,Tumakuru,2019
SYN-C-00239,PT-b5419e853658,accused,Tumakuru,2019
SYN-C-00240,PT-f7f824ec3edf,accused,Bengaluru Urban,2021
SYN-C-00241,PT-1ec453ba768d,accused,Bengaluru Urban,2020
SYN-C-00242,PT-b48c72ce3f65,accused,Bengaluru Urban,2022
SYN-C-00242,PT-d64f3b9945f0,accused,Bengaluru Urban,2022
SYN-C-00242,PT-c9ef96de5759,accused,Bengaluru Urban,2022
SYN-C-00243,PT-b49113f68853,accused,Bengaluru Urban,2023
SYN-C-00243,PT-0450c7faf611,accused,Bengaluru Urban,2023
SYN-C-00243,PT-22fee38ce992,accused,Bengaluru Urban,2023
SYN-C-00244,PT-132c71bf8956,accused,Bengaluru Urban,2019
SYN-C-00245,PT-de447b7a8fba,accused,Bengaluru Urban,2021
SYN-C-00246,PT-b2f4e96dd3d0,accused,Bengaluru Urban,2019
SYN-C-00247,PT-b49113f68853,accused,Bengaluru Urban,2023
SYN-C-00247,PT-6aecec9aa113,accused,Bengaluru Urban,2023
SYN-C-00248,PT-fb2998be8f3b,accused,Kalaburagi,2023
SYN-C-00248,PT-a4d6b432b1d7,accused,Kalaburagi,2023
SYN-C-00248,PT-d26b3471c8c8,accused,Kalaburagi,2023
SYN-C-00249,PT-9f7f42766bfe,accused,Bengaluru Urban,2021
SYN-C-00249,PT-829861310679,accused,Bengaluru Urban,2021
SYN-C-00249,PT-9c1d644028a5,accused,Bengaluru Urban,2021
SYN-C-00249,PT-aac944aecebd,accused,Bengaluru Urban,2021
SYN-C-00250,PT-82ef14f97589,accused,Bengaluru Urban,2021
SYN-C-00250,PT-ab4c53e054ee,accused,Bengaluru Urban,2021
SYN-C-00250,PT-7c54432b02d9,accused,Bengaluru Urban,2021
SYN-C-00251,PT-d37ab6bf0657,accused,Bengaluru Urban,2022
SYN-C-00251,PT-c80da8989d84,accused,Bengaluru Urban,2022
SYN-C-00252,PT-15b5f60b12bd,accused,Bengaluru Urban,2019
SYN-C-00252,PT-5ff543fb60d4,accused,Bengaluru Urban,2019
SYN-C-00253,PT-9fb05786e45e,accused,Bengaluru Urban,2020
SYN-C-00254,PT-9f7f42766bfe,accused,Bengaluru Urban,2020
SYN-C-00255,PT-69af6c67e37a,accused,Bengaluru Urban,2022
SYN-C-00256,PT-fb2998be8f3b,accused,Bengaluru Urban,2019
SYN-C-00256,PT-946ebe302278,accused,Bengaluru Urban,2019
SYN-C-00256,PT-560425adb5b2,accused,Bengaluru Urban,2019
SYN-C-00257,PT-dbdb99d7d8fb,accused,Bengaluru Urban,2023
SYN-C-00258,PT-d57835c4873d,accused,Bengaluru Urban,2022
SYN-C-00258,PT-d4090c20e22d,accused,Bengaluru Urban,2022
SYN-C-00259,PT-a16d0ab99428,accused,Bengaluru Urban,2020
SYN-C-00260,PT-291fcb7cf7b8,accused,Bengaluru Urban,2019
SYN-C-00261,PT-829861310679,accused,Bengaluru Urban,2023
SYN-C-00262,PT-e9f17de22f12,accused,Bengaluru Urban,2019
SYN-C-00262,PT-1ba063f73667,accused,Bengaluru Urban,2019
SYN-C-00262,PT-2dd0ad4e8592,accused,Bengaluru Urban,2019
SYN-C-00262,PT-51b640fb08ae,accused,Bengaluru Urban,2019
SYN-C-00263,PT-498e24d57f13,accused,Bengaluru Urban,2019
SYN-C-00264,PT-f3b272084b9b,accused,Bengaluru Urban,2019
SYN-C-00264,PT-21377e0a669e,accused,Bengaluru Urban,2019
SYN-C-00264,PT-57caac25675f,accused,Bengaluru Urban,2019
SYN-C-00265,PT-6da2a8fc1848,accused,Bengaluru Urban,2019
SYN-C-00265,PT-0cce7451c251,accused,Bengaluru Urban,2019
SYN-C-00265,PT-3e218b95bc7e,accused,Bengaluru Urban,2019
SYN-C-00266,PT-d8ce4fa76722,accused,Mysuru,2022
SYN-C-00266,PT-2c56feb3c61a,accused,Mysuru,2022
SYN-C-00266,PT-8962ead9a881,accused,Mysuru,2022
SYN-C-00267,PT-7a6cde5a7a9f,accused,Bengaluru Urban,2020
SYN-C-00267,PT-380c47c0871f,accused,Bengaluru Urban,2020
SYN-C-00268,PT-88965ac86edb,accused,Bengaluru Urban,2020
SYN-C-00268,PT-91a66a3bd2cf,accused,Bengaluru Urban,2020
SYN-C-00269,PT-349cc480882c,accused,Kalaburagi,2023
SYN-C-00270,PT-f9651074cf41,accused,Bengaluru Urban,2023
SYN-C-00270,PT-67e4c61f8dd2,accused,Bengaluru Urban,2023
SYN-C-00271,PT-49f0b6d2a5a2,accused,Bengaluru Urban,2019
SYN-C-00271,PT-10de7cc62f5c,accused,Bengaluru Urban,2019
SYN-C-00272,PT-8f2c062c1114,accused,Bengaluru Urban,2021
SYN-C-00273,PT-83fbfd98932b,accused,Mysuru,2021
SYN-C-00274,PT-64ec761b08da,accused,Bengaluru Urban,2021
SYN-C-00274,PT-90fbec1baf81,accused,Bengaluru Urban,2021
SYN-C-00274,PT-bd5b1f7afaff,accused,Bengaluru Urban,2021
SYN-C-00274,PT-a1e247104230,accused,Bengaluru Urban,2021
SYN-C-00275,PT-f1b9851cda2c,accused,Bengaluru Urban,2023
SYN-C-00276,PT-3cc24e0b758f,accused,Bengaluru Urban,2019
SYN-C-00277,PT-e9f17de22f12,accused,Bengaluru Urban,2023
SYN-C-00277,PT-1786b0af2fbb,accused,Bengaluru Urban,2023
SYN-C-00278,PT-1ec453ba768d,accused,Bengaluru Urban,2023
SYN-C-00279,PT-340c5bdd3ab5,accused,Kalaburagi,2022
SYN-C-00280,PT-5366d4c3d647,accused,Bengaluru Urban,2023
SYN-C-00280,PT-fee24ef5ad7a,accused,Bengaluru Urban,2023
SYN-C-00281,PT-4106a2dfa2e9,accused,Bengaluru Urban,2021
SYN-C-00281,PT-880b13907428,accused,Bengaluru Urban,2021
SYN-C-00282,PT-1ec453ba768d,accused,Belagavi,2023
SYN-C-00282,PT-68a98e45f4ee,accused,Belagavi,2023
SYN-C-00282,PT-347db0e7f8ff,accused,Belagavi,2023
SYN-C-00282,PT-0fe97fe29e18,accused,Belagavi,2023
SYN-C-00283,PT-4106a2dfa2e9,accused,Bengaluru Urban,2022
SYN-C-00283,PT-1e9f49f74108,accused,Bengaluru Urban,2022
SYN-C-00284,PT-49f0b6d2a5a2,accused,Bengaluru Urban,2023
SYN-C-00284,PT-609abc480477,accused,Bengaluru Urban,2023
SYN-C-00285,PT-6b98810d274d,accused,Bengaluru Urban,2019
SYN-C-00285,PT-79c0e5e43850,accused,Bengaluru Urban,2019
SYN-C-00286,PT-99739af8c16a,accused,Bengaluru Urban,2020
SYN-C-00286,PT-d783acf83f58,accused,Bengaluru Urban,2020
SYN-C-00287,PT-51fba6eb0ecf,accused,Bengaluru Urban,2022
SYN-C-00287,PT-8f6af33bad8a,accused,Bengaluru Urban,2022
SYN-C-00288,PT-d8ce4fa76722,accused,Bengaluru Urban,2023
SYN-C-00289,PT-72a1266778d5,accused,Mysuru,2021
SYN-C-00290,PT-48033c5d14d9,accused,Bengaluru Urban,2019
SYN-C-00290,PT-fcba6a1f9755,accused,Bengaluru Urban,2019
SYN-C-00290,PT-5dbf9ef1114f,accused,Bengaluru Urban,2019
SYN-C-00291,PT-cc89a2417a64,accused,Bengaluru Urban,2019
SYN-C-00291,PT-66b374c26c88,accused,Bengaluru Urban,2019
SYN-C-00292,PT-5400017a00b8,accused,Kalaburagi,2020
SYN-C-00293,PT-340c5bdd3ab5,accused,Bengaluru Urban,2023
SYN-C-00293,PT-87192c2335db,accused,Bengaluru Urban,2023
SYN-C-00294,PT-ed2edf053809,accused,Bengaluru Urban,2023
SYN-C-00295,PT-88965ac86edb,accused,Tumakuru,2023
SYN-C-00295,PT-11343f964625,accused,Tumakuru,2023
SYN-C-00296,PT-48033c5d14d9,accused,Tumakuru,2019
SYN-C-00296,PT-eb3c21185dd3,accused,Tumakuru,2019
SYN-C-00297,PT-061d9627dfd3,accused,Kalaburagi,2023
SYN-C-00298,PT-5f0898172c0e,accused,Bengaluru Urban,2023
SYN-C-00298,PT-e8ab85cc063d,accused,Bengaluru Urban,2023
SYN-C-00299,PT-db44a42f6056,accused,Bengaluru Urban,2021
SYN-C-00300,PT-d8ce4fa76722,accused,Bengaluru Urban,2023
SYN-C-00300,PT-2f7d23eb44cf,accused,Bengaluru Urban,2023
SYN-C-00301,PT-498e24d57f13,accused,Bengaluru Urban,2019
SYN-C-00302,PT-291fcb7cf7b8,accused,Bengaluru Urban,2023
SYN-C-00303,PT-e53eac173218,accused,Bengaluru Urban,2023
SYN-C-00304,PT-90fbec1baf81,accused,Bengaluru Urban,2023
SYN-C-00304,PT-d19ae3856856,accused,Bengaluru Urban,2023
SYN-C-00305,PT-d10040551765,accused,Bengaluru Urban,2021
SYN-C-00306,PT-b49113f68853,accused,Bengaluru Urban,2021
SYN-C-00307,PT-15b5f60b12bd,accused,Bengaluru Urban,2021
SYN-C-00307,PT-b535af2872f0,accused,Bengaluru Urban,2021
SYN-C-00308,PT-f1b9851cda2c,accused,Belagavi,2021
SYN-C-00309,PT-88965ac86edb,accused,Kalaburagi,2023
SYN-C-00309,PT-3d0a2c3dada7,accused,Kalaburagi,2023
SYN-C-00310,PT-061d9627dfd3,accused,Bengaluru Urban,2022
SYN-C-00311,PT-40fc085e5107,accused,Bengaluru Urban,2021
SYN-C-00312,PT-6707c01eae16,accused,Bengaluru Urban,2022
SYN-C-00312,PT-52d8df819742,accused,Bengaluru Urban,2022
SYN-C-00313,PT-b2f4e96dd3d0,accused,Bengaluru Urban,2023
SYN-C-00313,PT-da01c7ece6b1,accused,Bengaluru Urban,2023
SYN-C-00314,PT-dfa32d232107,accused,Bengaluru Urban,2021
SYN-C-00314,PT-3266ccc58481,accused,Bengaluru Urban,2021
SYN-C-00315,PT-dfa32d232107,accused,Kalaburagi,2023
SYN-C-00315,PT-17d8169d9fe2,accused,Kalaburagi,2023
SYN-C-00315,PT-fab4822a6405,accused,Kalaburagi,2023
SYN-C-00316,PT-acf55546599a,accused,Mysuru,2023
SYN-C-00317,PT-9f0836d56202,accused,Bengaluru Urban,2021
SYN-C-00318,PT-7a6cde5a7a9f,accused,Bengaluru Urban,2019
SYN-C-00319,PT-acf55546599a,accused,Bengaluru Urban,2023
SYN-C-00319,PT-4ac6dc043101,accused,Bengaluru Urban,2023
SYN-C-00320,PT-5366d4c3d647,accused,Tumakuru,2023
SYN-C-00320,PT-31d561d33a50,accused,Tumakuru,2023
SYN-C-00321,PT-291fcb7cf7b8,accused,Bengaluru Urban,2019
SYN-C-00321,PT-6a8fe41a3c8d,accused,Bengaluru Urban,2019
SYN-C-00322,PT-4106a2dfa2e9,accused,Bengaluru Urban,2023
SYN-C-00323,PT-8d27f4f04a26,accused,Kalaburagi,2022
SYN-C-00324,PT-798113581640,accused,Mysuru,2023
SYN-C-00325,PT-f9651074cf41,accused,Bengaluru Urban,2019
SYN-C-00325,PT-ef97c1ec04f0,accused,Bengaluru Urban,2019
SYN-C-00326,PT-dfa32d232107,accused,Bengaluru Urban,2019
SYN-C-00327,PT-cc89a2417a64,accused,Tumakuru,2023
SYN-C-00327,PT-521517adfabb,accused,Tumakuru,2023
SYN-C-00328,PT-5f0898172c0e,accused,Bengaluru Urban,2019
SYN-C-00328,PT-d10040551765,accused,Bengaluru Urban,2019
SYN-C-00328,PT-50a702fcaf51,accused,Bengaluru Urban,2019
SYN-C-00328,PT-78582f8b1427,accused,Bengaluru Urban,2019
SYN-C-00328,PT-0d5e52a2728f,accused,Bengaluru Urban,2019
SYN-C-00328,PT-a85a59335642,accused,Bengaluru Urban,2019
SYN-C-00329,PT-99739af8c16a,accused,Bengaluru Urban,2019
SYN-C-00330,PT-f1b9851cda2c,accused,Bengaluru Urban,2022
SYN-C-00330,PT-9a62d8bffe89,accused,Bengaluru Urban,2022
SYN-C-00331,PT-d8ce4fa76722,accused,Bengaluru Urban,2021
SYN-C-00332,PT-5f0898172c0e,accused,Bengaluru Urban,2023
SYN-C-00333,PT-914673afb7d1,accused,Bengaluru Urban,2019
SYN-C-00333,PT-8a7fb6f0aeb8,accused,Bengaluru Urban,2019
SYN-C-00334,PT-f1b9851cda2c,accused,Mysuru,2022
SYN-C-00334,PT-9b73e4a87315,accused,Mysuru,2022
SYN-C-00335,PT-72a1266778d5,accused,Bengaluru Urban,2019
SYN-C-00335,PT-a51b38df94f0,accused,Bengaluru Urban,2019
SYN-C-00336,PT-40fc085e5107,accused,Bengaluru Urban,2023
SYN-C-00336,PT-b2dbebddf135,accused,Bengaluru Urban,2023
SYN-C-00337,PT-4fc5086d668e,accused,Belagavi,2023
SYN-C-00338,PT-d8ce4fa76722,accused,Bengaluru Urban,2022
SYN-C-00338,PT-260eab5968e4,accused,Bengaluru Urban,2022
SYN-C-00339,PT-d37ab6bf0657,accused,Belagavi,2021
SYN-C-00339,PT-72995465887b,accused,Belagavi,2021
SYN-C-00340,PT-6da2a8fc1848,accused,Bengaluru Urban,2020
SYN-C-00340,PT-c8b26b9bbf27,accused,Bengaluru Urban,2020
SYN-C-00341,PT-a16d0ab99428,accused,Bengaluru Urban,2020
SYN-C-00342,PT-15b5f60b12bd,accused,Bengaluru Urban,2023
SYN-C-00342,PT-cfc2ceb018fb,accused,Bengaluru Urban,2023
SYN-C-00343,PT-a16d0ab99428,accused,Bengaluru Urban,2022
SYN-C-00344,PT-74382df4f4fe,accused,Belagavi,2023
SYN-C-00345,PT-dbdb99d7d8fb,accused,Tumakuru,2023
SYN-C-00346,PT-64ec761b08da,accused,Mysuru,2021
SYN-C-00346,PT-f3d18d9afc95,accused,Mysuru,2021
SYN-C-00347,PT-798113581640,accused,Mysuru,2022
SYN-C-00348,PT-132c71bf8956,accused,Bengaluru Urban,2020
SYN-C-00348,PT-1d71452a5f4e,accused,Bengaluru Urban,2020
SYN-C-00349,PT-72a1266778d5,accused,Bengaluru Urban,2021
SYN-C-00349,PT-6fa4dd1214d5,accused,Bengaluru Urban,2021
SYN-C-00350,PT-f3b272084b9b,accused,Bengaluru Urban,2020
SYN-C-00350,PT-6ad0ebb0c3b3,accused,Bengaluru Urban,2020
SYN-C-00350,PT-85472abccbc7,accused,Bengaluru Urban,2020
SYN-C-00351,PT-40fc085e5107,accused,Bengaluru Urban,2019
SYN-C-00351,PT-d9bcdad2af90,accused,Bengaluru Urban,2019
SYN-C-00352,PT-a4e239e96190,accused,Belagavi,2021
SYN-C-00352,PT-5223bb50c873,accused,Belagavi,2021
SYN-C-00353,PT-dfa32d232107,accused,Bengaluru Urban,2022
SYN-C-00353,PT-06996035f968,accused,Bengaluru Urban,2022
SYN-C-00353,PT-a4ee9eb8c8cd,accused,Bengaluru Urban,2022
SYN-C-00354,PT-28ff340bd64c,accused,Bengaluru Urban,2019
SYN-C-00354,PT-b157d155c4ab,accused,Bengaluru Urban,2019
SYN-C-00355,PT-40fc085e5107,accused,Bengaluru Urban,2019
SYN-C-00355,PT-0b566e8e85ba,accused,Bengaluru Urban,2019
SYN-C-00356,PT-d37ab6bf0657,accused,Mysuru,2019
SYN-C-00356,PT-fdc705d8e676,accused,Mysuru,2019
SYN-C-00357,PT-82ef14f97589,accused,Bengaluru Urban,2022
SYN-C-00358,PT-dbdb99d7d8fb,accused,Bengaluru Urban,2019
SYN-C-00358,PT-670aeb4b391f,accused,Bengaluru Urban,2019
SYN-C-00359,PT-7a6cde5a7a9f,accused,Bengaluru Urban,2023
SYN-C-00359,PT-3cbaef3dfc07,accused,Bengaluru Urban,2023
SYN-C-00360,PT-d37ab6bf0657,accused,Bengaluru Urban,2020
SYN-C-00360,PT-23b46fcccb4a,accused,Bengaluru Urban,2020
SYN-C-00361,PT-914673afb7d1,accused,Bengaluru Urban,2022
SYN-C-00361,PT-87b67a820bc3,accused,Bengaluru Urban,2022
SYN-C-00362,PT-cc89a2417a64,accused,Bengaluru Urban,2020
SYN-C-00363,PT-a16d0ab99428,accused,Bengaluru Urban,2022
SYN-C-00363,PT-f457196bb61c,accused,Bengaluru Urban,2022
SYN-C-00364,PT-64ec761b08da,accused,Bengaluru Urban,2023
SYN-C-00364,PT-753227175159,accused,Bengaluru Urban,2023
SYN-C-00365,PT-99739af8c16a,accused,Bengaluru Urban,2022
SYN-C-00365,PT-dfac1c2f5001,accused,Bengaluru Urban,2022
SYN-C-00366,PT-c27186992457,accused,Bengaluru Urban,2021
SYN-C-00367,PT-6451dde34b6e,accused,Kalaburagi,2019
SYN-C-00367,PT-45a4a8a7394c,accused,Kalaburagi,2019
SYN-C-00367,PT-bbfec4aeeb0d,accused,Kalaburagi,2019
SYN-C-00367,PT-050faad6ecab,accused,Kalaburagi,2019
SYN-C-00368,PT-64ec761b08da,accused,Mysuru,2020
SYN-C-00369,PT-db44a42f6056,accused,Bengaluru Urban,2019
SYN-C-00370,PT-b48c72ce3f65,accused,Bengaluru Urban,2019
SYN-C-00370,PT-3a9604de8285,accused,Bengaluru Urban,2019
SYN-C-00371,PT-99739af8c16a,accused,Bengaluru Urban,2019
SYN-C-00372,PT-90fbec1baf81,accused,Tumakuru,2022
SYN-C-00373,PT-fba75c7dd82c,accused,Tumakuru,2019
SYN-C-00373,PT-357b5112ef68,accused,Tumakuru,2019
SYN-C-00374,PT-8977ac447529,accused,Bengaluru Urban,2020
SYN-C-00375,PT-78031e5e7a73,accused,Tumakuru,2022
SYN-C-00375,PT-88b419515a1b,accused,Tumakuru,2022
SYN-C-00375,PT-304787a913e1,accused,Tumakuru,2022
SYN-C-00376,PT-b48c72ce3f65,accused,Bengaluru Urban,2019
SYN-C-00376,PT-d7f1602c552e,accused,Bengaluru Urban,2019
SYN-C-00377,PT-087a31ba66a3,accused,Bengaluru Urban,2022
SYN-C-00377,PT-6db7b48342b1,accused,Bengaluru Urban,2022
SYN-C-00378,PT-7a6cde5a7a9f,accused,Bengaluru Urban,2022
SYN-C-00378,PT-72a1266778d5,accused,Bengaluru Urban,2022
SYN-C-00378,PT-29a520c9ebd4,accused,Bengaluru Urban,2022
SYN-C-00378,PT-3b992b1ed145,accused,Bengaluru Urban,2022
SYN-C-00379,PT-74cd78221453,accused,Mysuru,2022
SYN-C-00379,PT-1a6f3a7d0d92,accused,Mysuru,2022
SYN-C-00380,PT-64ec761b08da,accused,Belagavi,2022
SYN-C-00380,PT-efae40d7b62d,accused,Belagavi,2022
SYN-C-00381,PT-99739af8c16a,accused,Bengaluru Urban,2020
SYN-C-00381,PT-d3bc98ea4c8c,accused,Bengaluru Urban,2020
SYN-C-00382,PT-78e7635d29dc,accused,Bengaluru Urban,2023
SYN-C-00382,PT-409014faa99c,accused,Bengaluru Urban,2023
SYN-C-00382,PT-b09967464381,accused,Bengaluru Urban,2023
SYN-C-00383,PT-54361b68139d,accused,Belagavi,2023
SYN-C-00383,PT-616d7b2ffeea,accused,Belagavi,2023
SYN-C-00384,PT-db44a42f6056,accused,Bengaluru Urban,2020
SYN-C-00385,PT-64ec761b08da,accused,Bengaluru Urban,2022
SYN-C-00385,PT-bd44aea2ae19,accused,Bengaluru Urban,2022
SYN-C-00386,PT-5a05177ea328,accused,Mysuru,2021
SYN-C-00387,PT-e53eac173218,accused,Bengaluru Urban,2023
SYN-C-00387,PT-877d77a68dda,accused,Bengaluru Urban,2023
SYN-C-00388,PT-fedcd92672e0,accused,Kalaburagi,2022
SYN-C-00388,PT-9e8dad329830,accused,Kalaburagi,2022
SYN-C-00389,PT-9f0836d56202,accused,Bengaluru Urban,2023
SYN-C-00389,PT-4f435dd9e6f5,accused,Bengaluru Urban,2023
SYN-C-00390,PT-9f0836d56202,accused,Bengaluru Urban,2023
SYN-C-00391,PT-d37ab6bf0657,accused,Mysuru,2019
SYN-C-00392,PT-4106a2dfa2e9,accused,Bengaluru Urban,2023
SYN-C-00392,PT-a2ef261487bd,accused,Bengaluru Urban,2023
SYN-C-00393,PT-99739af8c16a,accused,Bengaluru Urban,2023
SYN-C-00394,PT-51fba6eb0ecf,accused,Bengaluru Urban,2020
SYN-C-00394,PT-704074ecf08d,accused,Bengaluru Urban,2020
SYN-C-00395,PT-b49113f68853,accused,Bengaluru Urban,2019
SYN-C-00396,PT-c27186992457,accused,Bengaluru Urban,2023
SYN-C-00397,PT-51fba6eb0ecf,accused,Bengaluru Urban,2019
SYN-C-00398,PT-344466c8cece,accused,Mysuru,2023
SYN-C-00399,PT-cc8e155c20fe,accused,Bengaluru Urban,2023
SYN-C-00400,PT-087a31ba66a3,accused,Bengaluru Urban,2020
SYN-C-00401,PT-8977ac447529,accused,Tumakuru,2019
SYN-C-00402,PT-db44a42f6056,accused,Bengaluru Urban,2019
SYN-C-00402,PT-dd13b68fc31c,accused,Bengaluru Urban,2019
SYN-C-00403,PT-087a31ba66a3,accused,Bengaluru Urban,2022
SYN-C-00404,PT-914673afb7d1,accused,Bengaluru Urban,2019
SYN-C-00405,PT-f3b272084b9b,accused,Tumakuru,2021
SYN-C-00405,PT-1ca6f8ab1106,accused,Tumakuru,2021
SYN-C-00406,PT-b48c72ce3f65,accused,Bengaluru Urban,2022
SYN-C-00407,PT-f83e5c311b82,accused,Kalaburagi,2020
SYN-C-00408,PT-b48c72ce3f65,accused,Bengaluru Urban,2020
SYN-C-00408,PT-4b6720b0d2cf,accused,Bengaluru Urban,2020
SYN-C-00409,PT-c1c73dae3c31,accused,Kalaburagi,2020
SYN-C-00409,PT-a0c1e75bc176,accused,Kalaburagi,2020
SYN-C-00410,PT-de447b7a8fba,accused,Bengaluru Urban,2023
SYN-C-00411,PT-8977ac447529,accused,Bengaluru Urban,2023
SYN-C-00412,PT-85b6ea194dbe,accused,Tumakuru,2020
SYN-C-00412,PT-fba75c7dd82c,accused,Tumakuru,2020
SYN-C-00412,PT-72a1266778d5,accused,Tumakuru,2020
SYN-C-00412,PT-cd8e72b0be61,accused,Tumakuru,2020
SYN-C-00412,PT-3ac1156b3731,accused,Tumakuru,2020
SYN-C-00412,PT-001f1286f6c1,accused,Tumakuru,2020
SYN-C-00413,PT-dbdb99d7d8fb,accused,Bengaluru Urban,2021
SYN-C-00413,PT-16450410db51,accused,Bengaluru Urban,2021
SYN-C-00414,PT-78e7635d29dc,accused,Bengaluru Urban,2021
SYN-C-00414,PT-504057f91cac,accused,Bengaluru Urban,2021
SYN-C-00415,PT-914673afb7d1,accused,Bengaluru Urban,2023
SYN-C-00415,PT-a20db0a85749,accused,Bengaluru Urban,2023
SYN-C-00416,PT-45947625675e,accused,Kalaburagi,2023
SYN-C-00416,PT-af1a5d2359b9,accused,Kalaburagi,2023
SYN-C-00417,PT-914673afb7d1,accused,Bengaluru Urban,2021
SYN-C-00418,PT-8977ac447529,accused,Bengaluru Urban,2023
SYN-C-00418,PT-1b923965ccfb,accused,Bengaluru Urban,2023
SYN-C-00419,PT-8977ac447529,accused,Bengaluru Urban,2019
SYN-C-00420,PT-189a8e0d0242,accused,Bengaluru Urban,2022
SYN-C-00421,PT-291fcb7cf7b8,accused,Bengaluru Urban,2023
SYN-C-00422,PT-4fc5086d668e,accused,Belagavi,2023
SYN-C-00423,PT-28ff340bd64c,accused,Bengaluru Urban,2023
SYN-C-00424,PT-a4e239e96190,accused,Belagavi,2020
SYN-C-00424,PT-de7dedae4689,accused,Belagavi,2020
SYN-C-00425,PT-f2fd892f9644,accused,Tumakuru,2021
SYN-C-00426,PT-78e7635d29dc,accused,Bengaluru Urban,2022
SYN-C-00426,PT-6043f07b89db,accused,Bengaluru Urban,2022
SYN-C-00427,PT-291fcb7cf7b8,accused,Bengaluru Urban,2021
SYN-C-00427,PT-4dbef4fc3949,accused,Bengaluru Urban,2021
SYN-C-00428,PT-de447b7a8fba,accused,Bengaluru Urban,2023
SYN-C-00429,PT-db44a42f6056,accused,Bengaluru Urban,2022
SYN-C-00430,PT-de447b7a8fba,accused,Bengaluru Urban,2023
SYN-C-00431,PT-78e7635d29dc,accused,Bengaluru Urban,2019
SYN-C-00431,PT-db4bad740ae8,accused,Bengaluru Urban,2019
SYN-C-00431,PT-3652e15c3fd7,accused,Bengaluru Urban,2019
SYN-C-00432,PT-78e7635d29dc,accused,Bengaluru Urban,2022
SYN-C-00432,PT-4161d26b94fb,accused,Bengaluru Urban,2022
SYN-C-00433,PT-db44a42f6056,accused,Bengaluru Urban,2022
SYN-C-00434,PT-d08fc58b0b4b,accused,Mysuru,2023
SYN-C-00435,PT-4fc5086d668e,accused,Belagavi,2022
SYN-C-00435,PT-cad2928997a7,accused,Belagavi,2022
SYN-C-00435,PT-d48b407044ed,accused,Belagavi,2022
SYN-C-00436,PT-28ff340bd64c,accused,Bengaluru Urban,2022
SYN-C-00437,PT-cf30bcebf077,accused,Bengaluru Urban,2023
SYN-C-00438,PT-e67bea974109,accused,Bengaluru Urban,2022
SYN-C-00438,PT-9f7dc3ed3311,accused,Bengaluru Urban,2022
SYN-C-00439,PT-a50dcf6f6111,accused,Bengaluru Urban,2019
SYN-C-00439,PT-60308f16026c,accused,Bengaluru Urban,2019
SYN-C-00439,PT-727ba3def447,accused,Bengaluru Urban,2019
SYN-C-00440,PT-f21ed372d172,accused,Bengaluru Urban,2022
SYN-C-00441,PT-c513b8608e71,accused,Bengaluru Urban,2019
SYN-C-00441,PT-ab9f30cdee59,accused,Bengaluru Urban,2019
SYN-C-00442,PT-c76dbe2fc0a5,accused,Bengaluru Urban,2019
SYN-C-00442,PT-fad7be0b53fe,accused,Bengaluru Urban,2019
SYN-C-00443,PT-b59000ba53ba,accused,Mysuru,2021
SYN-C-00443,PT-e036f90b738f,accused,Mysuru,2021
SYN-C-00443,PT-212d8d875bed,accused,Mysuru,2021
SYN-C-00444,PT-fa76cab34858,accused,Bengaluru Urban,2019
SYN-C-00444,PT-a0bbaa5dabb6,accused,Bengaluru Urban,2019
SYN-C-00445,PT-81a90fd4caa8,accused,Bengaluru Urban,2022
SYN-C-00446,PT-2119b56c7799,accused,Bengaluru Urban,2023
SYN-C-00446,PT-f43e2027107d,accused,Bengaluru Urban,2023
SYN-C-00447,PT-cc70d4596105,accused,Bengaluru Urban,2023
SYN-C-00447,PT-210903b44f91,accused,Bengaluru Urban,2023
SYN-C-00448,PT-4e8133f41e2b,accused,Bengaluru Urban,2022
SYN-C-00449,PT-349cc480882c,accused,Kalaburagi,2021
SYN-C-00450,PT-db548435df14,accused,Bengaluru Urban,2022
SYN-C-00451,PT-b0651b5002d7,accused,Bengaluru Urban,2023
SYN-C-00451,PT-b429c4ff8a23,accused,Bengaluru Urban,2023
SYN-C-00452,PT-349cc480882c,accused,Kalaburagi,2022
SYN-C-00453,PT-0094dceeff29,accused,Bengaluru Urban,2023
SYN-C-00454,PT-8945819fd692,accused,Bengaluru Urban,2023
SYN-C-00454,PT-3eea8961a23e,accused,Bengaluru Urban,2023
SYN-C-00455,PT-2030e2d78260,accused,Bengaluru Urban,2021
SYN-C-00455,PT-03da351ad9a4,accused,Bengaluru Urban,2021
SYN-C-00456,PT-393cd73dd5b4,accused,Bengaluru Urban,2022
SYN-C-00457,PT-938b6506134b,accused,Bengaluru Urban,2021
SYN-C-00458,PT-9115aa086348,accused,Bengaluru Urban,2023
SYN-C-00458,PT-6bdd56b2dc26,accused,Bengaluru Urban,2023
SYN-C-00459,PT-2b212e02daf5,accused,Bengaluru Urban,2021
SYN-C-00459,PT-acc9e2001403,accused,Bengaluru Urban,2021
SYN-C-00460,PT-f511a746f081,accused,Bengaluru Urban,2022
