src,dst,edge_type,case_id
SYN-P-00927,SYN-P-00594,co_accused,SYN-C-00490
SYN-P-01070,SYN-P-00897,co_accused,SYN-C-00493
SYN-P-01070,SYN-P-01546,co_accused,SYN-C-00493
SYN-P-01070,SYN-P-00467,co_accused,SYN-C-00493
SYN-P-01070,SYN-P-00432,co_accused,SYN-C-00493
SYN-P-01070,SYN-P-00990,co_accused,SYN-C-00493
SYN-P-00897,SYN-P-01546,co_accused,SYN-C-00493
SYN-P-00897,SYN-P-00467,co_accused,SYN-C-00493
SYN-P-00897,SYN-P-00432,co_accused,SYN-C-00493
SYN-P-00897,SYN-P-00990,co_accused,SYN-C-00493
SYN-P-01546,SYN-P-00467,co_accused,SYN-C-00493
SYN-P-01546,SYN-P-00432,co_accused,SYN-C-00493
SYN-P-01546,SYN-P-00990,co_accused,SYN-C-00493
SYN-P-00467,SYN-P-00432,co_accused,SYN-C-00493
SYN-P-00467,SYN-P-00990,co_accused,SYN-C-00493
SYN-P-00432,SYN-P-00990,co_accused,SYN-C-00493
SYN-P-01251,SYN-P-00068,co_accused,SYN-C-00494
SYN-P-00770,SYN-P-01718,co_accused,SYN-C-00496
SYN-P-00247,SYN-P-01597,co_accused,SYN-C-00497
SYN-P-00191,SYN-P-01248,co_accused,SYN-C-00498
SYN-P-00191,SYN-P-00983,co_accused,SYN-C-00498
SYN-P-00191,SYN-P-00420,co_accused,SYN-C-00498
SYN-P-00191,SYN-P-00070,co_accused,SYN-C-00498
SYN-P-00191,SYN-P-00095,co_accused,SYN-C-00498
SYN-P-00191,SYN-P-01298,co_accused,SYN-C-00498
SYN-P-01248,SYN-P-00983,co_accused,SYN-C-00498
SYN-P-01248,SYN-P-00420,co_accused,SYN-C-00498
SYN-P-01248,SYN-P-00070,co_accused,SYN-C-00498
SYN-P-01248,SYN-P-00095,co_accused,SYN-C-00498
SYN-P-01248,SYN-P-01298,co_accused,SYN-C-00498
SYN-P-00983,SYN-P-00420,co_accused,SYN-C-00498
SYN-P-00983,SYN-P-00070,co_accused,SYN-C-00498
SYN-P-00983,SYN-P-00095,co_accused,SYN-C-00498
SYN-P-00983,SYN-P-01298,co_accused,SYN-C-00498
SYN-P-00420,SYN-P-00070,co_accused,SYN-C-00498
SYN-P-00420,SYN-P-00095,co_accused,SYN-C-00498
SYN-P-00420,SYN-P-01298,co_accused,SYN-C-00498
SYN-P-00070,SYN-P-00095,co_accused,SYN-C-00498
SYN-P-00070,SYN-P-01298,co_accused,SYN-C-00498
SYN-P-00095,SYN-P-01298,co_accused,SYN-C-00498
SYN-P-00290,SYN-P-00062,co_accused,SYN-C-00500
SYN-P-01340,SYN-P-00531,co_accused,SYN-C-00505
SYN-P-01340,SYN-P-00685,co_accused,SYN-C-00505
SYN-P-00531,SYN-P-00685,co_accused,SYN-C-00505
SYN-P-01500,SYN-P-01518,co_accused,SYN-C-00506
SYN-P-01500,SYN-P-01807,co_accused,SYN-C-00506
SYN-P-01500,SYN-P-00693,co_accused,SYN-C-00506
SYN-P-01518,SYN-P-01807,co_accused,SYN-C-00506
SYN-P-01518,SYN-P-00693,co_accused,SYN-C-00506
SYN-P-01807,SYN-P-00693,co_accused,SYN-C-00506
SYN-P-00909,SYN-P-01441,co_accused,SYN-C-00507
SYN-P-01144,SYN-P-01184,co_accused,SYN-C-00508
SYN-P-01716,SYN-P-01335,co_accused,SYN-C-00509
SYN-P-01756,SYN-P-01812,co_accused,SYN-C-00513
SYN-P-01006,SYN-P-00427,co_accused,SYN-C-00516
SYN-P-01664,SYN-P-01604,co_accused,SYN-C-00519
SYN-P-00335,SYN-P-00424,co_accused,SYN-C-00520
SYN-P-00809,SYN-P-01720,co_accused,SYN-C-00521
SYN-P-01304,SYN-P-01773,co_accused,SYN-C-00522
SYN-P-00113,SYN-P-00667,co_accused,SYN-C-00524
SYN-P-01130,SYN-P-00544,co_accused,SYN-C-00525
SYN-P-01167,SYN-P-00301,co_accused,SYN-C-00526
SYN-P-01117,SYN-P-01154,co_accused,SYN-C-00527
SYN-P-00965,SYN-P-01337,co_accused,SYN-C-00529
SYN-P-00259,SYN-P-00981,co_accused,SYN-C-00530
SYN-P-00259,SYN-P-00517,co_accused,SYN-C-00530
SYN-P-00259,SYN-P-00030,co_accused,SYN-C-00530
SYN-P-00259,SYN-P-00340,co_accused,SYN-C-00530
SYN-P-00259,SYN-P-01014,co_accused,SYN-C-00530
SYN-P-00981,SYN-P-00517,co_accused,SYN-C-00530
SYN-P-00981,SYN-P-00030,co_accused,SYN-C-00530
SYN-P-00981,SYN-P-00340,co_accused,SYN-C-00530
SYN-P-00981,SYN-P-01014,co_accused,SYN-C-00530
SYN-P-00517,SYN-P-00030,co_accused,SYN-C-00530
SYN-P-00517,SYN-P-00340,co_accused,SYN-C-00530
SYN-P-00517,SYN-P-01014,co_accused,SYN-C-00530
SYN-P-00030,SYN-P-00340,co_accused,SYN-C-00530
SYN-P-00030,SYN-P-01014,co_accused,SYN-C-00530
SYN-P-00340,SYN-P-01014,co_accused,SYN-C-00530
SYN-P-01090,SYN-P-00630,co_accused,SYN-C-00532
SYN-P-01696,SYN-P-00231,co_accused,SYN-C-00533
SYN-P-00525,SYN-P-00204,co_accused,SYN-C-00538
SYN-P-00851,SYN-P-00061,co_accused,SYN-C-00539
SYN-P-01302,SYN-P-01377,co_accused,SYN-C-00540
SYN-P-01194,SYN-P-01417,co_accused,SYN-C-00541
SYN-P-01194,SYN-P-00451,co_accused,SYN-C-00541
SYN-P-01417,SYN-P-00451,co_accused,SYN-C-00541
SYN-P-00566,SYN-P-00133,co_accused,SYN-C-00543
SYN-P-01554,SYN-P-01264,co_accused,SYN-C-00544
SYN-P-01390,SYN-P-01827,co_accused,SYN-C-00545
SYN-P-00581,SYN-P-00721,co_accused,SYN-C-00546
SYN-P-00581,SYN-P-01425,co_accused,SYN-C-00546
SYN-P-00581,SYN-P-00786,co_accused,SYN-C-00546
SYN-P-00581,SYN-P-01888,co_accused,SYN-C-00546
SYN-P-00581,SYN-P-01296,co_accused,SYN-C-00546
SYN-P-00721,SYN-P-01425,co_accused,SYN-C-00546
SYN-P-00721,SYN-P-00786,co_accused,SYN-C-00546
SYN-P-00721,SYN-P-01888,co_accused,SYN-C-00546
SYN-P-00721,SYN-P-01296,co_accused,SYN-C-00546
SYN-P-01425,SYN-P-00786,co_accused,SYN-C-00546
SYN-P-01425,SYN-P-01888,co_accused,SYN-C-00546
SYN-P-01425,SYN-P-01296,co_accused,SYN-C-00546
SYN-P-00786,SYN-P-01888,co_accused,SYN-C-00546
SYN-P-00786,SYN-P-01296,co_accused,SYN-C-00546
SYN-P-01888,SYN-P-01296,co_accused,SYN-C-00546
SYN-P-00077,SYN-P-01290,co_accused,SYN-C-00547
SYN-P-00294,SYN-P-00067,co_accused,SYN-C-00549
SYN-P-01555,SYN-P-00272,co_accused,SYN-C-00552
SYN-P-01223,SYN-P-00074,co_accused,SYN-C-00556
SYN-P-01223,SYN-P-01354,co_accused,SYN-C-00556
SYN-P-00074,SYN-P-01354,co_accused,SYN-C-00556
SYN-P-00775,SYN-P-00072,co_accused,SYN-C-00558
SYN-P-01522,SYN-P-00588,co_accused,SYN-C-00562
SYN-P-01516,SYN-P-01419,co_accused,SYN-C-00563
SYN-P-01537,SYN-P-01285,co_accused,SYN-C-00566
SYN-P-00737,SYN-P-00976,co_accused,SYN-C-00569
SYN-P-00744,SYN-P-01698,co_accused,SYN-C-00570
SYN-P-00744,SYN-P-00559,co_accused,SYN-C-00570
SYN-P-01698,SYN-P-00559,co_accused,SYN-C-00570
SYN-P-00542,SYN-P-01267,co_accused,SYN-C-00575
SYN-P-01038,SYN-P-01037,co_accused,SYN-C-00576
SYN-P-01146,SYN-P-00792,co_accused,SYN-C-00577
SYN-P-00759,SYN-P-00911,co_accused,SYN-C-00579
SYN-P-01131,SYN-P-00827,co_accused,SYN-C-00580
SYN-P-00537,SYN-P-01025,co_accused,SYN-C-00581
SYN-P-00408,SYN-P-00568,co_accused,SYN-C-00582
SYN-P-00088,SYN-P-00622,co_accused,SYN-C-00583
SYN-P-00745,SYN-P-01760,co_accused,SYN-C-00584
SYN-P-01054,SYN-P-00132,co_accused,SYN-C-00585
SYN-P-01054,SYN-P-00680,co_accused,SYN-C-00585
SYN-P-00132,SYN-P-00680,co_accused,SYN-C-00585
SYN-P-00537,SYN-P-00353,co_accused,SYN-C-00586
SYN-P-01223,SYN-P-00923,co_accused,SYN-C-00587
SYN-P-01223,SYN-P-01389,co_accused,SYN-C-00587
SYN-P-00923,SYN-P-01389,co_accused,SYN-C-00587
SYN-P-00699,SYN-P-01164,co_accused,SYN-C-00589
SYN-P-01117,SYN-P-00492,co_accused,SYN-C-00592
SYN-P-01413,SYN-P-00711,co_accused,SYN-C-00594
SYN-P-00820,SYN-P-00669,co_accused,SYN-C-00598
SYN-P-00140,SYN-P-00473,co_accused,SYN-C-00600
SYN-P-00140,SYN-P-00396,co_accused,SYN-C-00600
SYN-P-00473,SYN-P-00396,co_accused,SYN-C-00600
SYN-P-01158,SYN-P-01395,co_accused,SYN-C-00601
SYN-P-01349,SYN-P-00875,co_accused,SYN-C-00602
SYN-P-01349,SYN-P-01722,co_accused,SYN-C-00602
SYN-P-00875,SYN-P-01722,co_accused,SYN-C-00602
SYN-P-00254,SYN-P-00097,co_accused,SYN-C-00603
SYN-P-01210,SYN-P-00575,co_accused,SYN-C-00605
SYN-P-00872,SYN-P-00528,co_accused,SYN-C-00606
SYN-P-00681,SYN-P-01475,co_accused,SYN-C-00607
SYN-P-01646,SYN-P-00022,co_accused,SYN-C-00608
SYN-P-00636,SYN-P-00065,co_accused,SYN-C-00610
SYN-P-00636,SYN-P-01738,co_accused,SYN-C-00610
SYN-P-00065,SYN-P-01738,co_accused,SYN-C-00610
SYN-P-00659,SYN-P-00624,co_accused,SYN-C-00612
SYN-P-01006,SYN-P-01338,co_accused,SYN-C-00614
SYN-P-01477,SYN-P-01761,co_accused,SYN-C-00616
SYN-P-01574,SYN-P-01602,co_accused,SYN-C-00617
SYN-P-00230,SYN-P-00750,co_accused,SYN-C-00618
SYN-P-01149,SYN-P-01086,co_accused,SYN-C-00619
SYN-P-00464,SYN-P-00916,co_accused,SYN-C-00621
SYN-P-00458,SYN-P-01499,co_accused,SYN-C-00623
SYN-P-01681,SYN-P-01254,co_accused,SYN-C-00625
SYN-P-01284,SYN-P-00359,co_accused,SYN-C-00626
SYN-P-00751,SYN-P-00505,co_accused,SYN-C-00627
SYN-P-00751,SYN-P-00446,co_accused,SYN-C-00627
SYN-P-00751,SYN-P-01897,co_accused,SYN-C-00627
SYN-P-00751,SYN-P-00005,co_accused,SYN-C-00627
SYN-P-00751,SYN-P-00298,co_accused,SYN-C-00627
SYN-P-00505,SYN-P-00446,co_accused,SYN-C-00627
SYN-P-00505,SYN-P-01897,co_accused,SYN-C-00627
SYN-P-00505,SYN-P-00005,co_accused,SYN-C-00627
SYN-P-00505,SYN-P-00298,co_accused,SYN-C-00627
SYN-P-00446,SYN-P-01897,co_accused,SYN-C-00627
SYN-P-00446,SYN-P-00005,co_accused,SYN-C-00627
SYN-P-00446,SYN-P-00298,co_accused,SYN-C-00627
SYN-P-01897,SYN-P-00005,co_accused,SYN-C-00627
SYN-P-01897,SYN-P-00298,co_accused,SYN-C-00627
SYN-P-00005,SYN-P-00298,co_accused,SYN-C-00627
SYN-P-01745,SYN-P-00904,co_accused,SYN-C-00628
SYN-P-01765,SYN-P-00776,co_accused,SYN-C-00630
SYN-P-00015,SYN-P-00449,co_accused,SYN-C-00632
SYN-P-01528,SYN-P-00360,co_accused,SYN-C-00633
SYN-P-01207,SYN-P-01313,co_accused,SYN-C-00634
SYN-P-00178,SYN-P-01655,co_accused,SYN-C-00635
SYN-P-00439,SYN-P-01004,co_accused,SYN-C-00637
SYN-P-01802,SYN-P-01712,co_accused,SYN-C-00638
SYN-P-01802,SYN-P-00476,co_accused,SYN-C-00638
SYN-P-01712,SYN-P-00476,co_accused,SYN-C-00638
SYN-P-00187,SYN-P-00793,co_accused,SYN-C-00641
SYN-P-00158,SYN-P-01314,co_accused,SYN-C-00643
SYN-P-00891,SYN-P-00845,co_accused,SYN-C-00644
SYN-P-01011,SYN-P-00456,co_accused,SYN-C-00645
SYN-P-01714,SYN-P-01120,co_accused,SYN-C-00647
SYN-P-01770,SYN-P-00736,co_accused,SYN-C-00648
SYN-P-01770,SYN-P-00768,co_accused,SYN-C-00648
SYN-P-00736,SYN-P-00768,co_accused,SYN-C-00648
SYN-P-01611,SYN-P-00860,co_accused,SYN-C-00650
SYN-P-00308,SYN-P-01179,co_accused,SYN-C-00651
SYN-P-01705,SYN-P-01818,co_accused,SYN-C-00654
SYN-P-01028,SYN-P-00215,co_accused,SYN-C-00659
SYN-P-00516,SYN-P-01119,co_accused,SYN-C-00660
SYN-P-00009,SYN-P-00035,co_accused,SYN-C-00662
SYN-P-00202,SYN-P-01261,co_accused,SYN-C-00663
SYN-P-00202,SYN-P-01085,co_accused,SYN-C-00663
SYN-P-01261,SYN-P-01085,co_accused,SYN-C-00663
SYN-P-01303,SYN-P-01485,co_accused,SYN-C-00664
SYN-P-00048,SYN-P-00483,co_accused,SYN-C-00667
SYN-P-01677,SYN-P-01263,co_accused,SYN-C-00668
SYN-P-00064,SYN-P-00830,co_accused,SYN-C-00669
SYN-P-00404,SYN-P-00964,co_accused,SYN-C-00671
SYN-P-00170,SYN-P-00162,co_accused,SYN-C-00672
SYN-P-00170,SYN-P-01220,co_accused,SYN-C-00672
SYN-P-00162,SYN-P-01220,co_accused,SYN-C-00672
SYN-P-00140,SYN-P-01071,co_accused,SYN-C-00673
SYN-P-00140,SYN-P-00337,co_accused,SYN-C-00673
SYN-P-01071,SYN-P-00337,co_accused,SYN-C-00673
SYN-P-01551,SYN-P-00709,co_accused,SYN-C-00674
SYN-P-00426,SYN-P-01731,co_accused,SYN-C-00676
SYN-P-00224,SYN-P-00816,co_accused,SYN-C-00677
SYN-P-00146,SYN-P-01172,co_accused,SYN-C-00680
SYN-P-01007,SYN-P-00348,co_accused,SYN-C-00682
SYN-P-01007,SYN-P-00495,co_accused,SYN-C-00682
SYN-P-01007,SYN-P-01365,co_accused,SYN-C-00682
SYN-P-01007,SYN-P-01162,co_accused,SYN-C-00682
SYN-P-00348,SYN-P-00495,co_accused,SYN-C-00682
SYN-P-00348,SYN-P-01365,co_accused,SYN-C-00682
SYN-P-00348,SYN-P-01162,co_accused,SYN-C-00682
SYN-P-00495,SYN-P-01365,co_accused,SYN-C-00682
SYN-P-00495,SYN-P-01162,co_accused,SYN-C-00682
SYN-P-01365,SYN-P-01162,co_accused,SYN-C-00682
SYN-P-01877,SYN-P-00910,co_accused,SYN-C-00683
SYN-P-01006,SYN-P-00595,co_accused,SYN-C-00684
SYN-P-01556,SYN-P-01420,co_accused,SYN-C-00685
SYN-P-01556,SYN-P-00270,co_accused,SYN-C-00685
SYN-P-01556,SYN-P-00177,co_accused,SYN-C-00685
SYN-P-01420,SYN-P-00270,co_accused,SYN-C-00685
SYN-P-01420,SYN-P-00177,co_accused,SYN-C-00685
SYN-P-00270,SYN-P-00177,co_accused,SYN-C-00685
SYN-P-00514,SYN-P-00265,co_accused,SYN-C-00687
SYN-P-00297,SYN-P-00720,co_accused,SYN-C-00688
SYN-P-00297,SYN-P-01445,co_accused,SYN-C-00688
SYN-P-00720,SYN-P-01445,co_accused,SYN-C-00688
SYN-P-01682,SYN-P-00652,co_accused,SYN-C-00689
SYN-P-01850,SYN-P-01195,co_accused,SYN-C-00690
SYN-P-00182,SYN-P-00344,co_accused,SYN-C-00693
SYN-P-01197,SYN-P-01066,co_accused,SYN-C-00694
SYN-P-00321,SYN-P-01502,co_accused,SYN-C-00696
SYN-P-01384,SYN-P-00195,co_accused,SYN-C-00699
SYN-P-00500,SYN-P-00156,co_accused,SYN-C-00700
SYN-P-00653,SYN-P-01260,co_accused,SYN-C-00704
SYN-P-00703,SYN-P-01649,co_accused,SYN-C-00705
SYN-P-00930,SYN-P-00218,co_accused,SYN-C-00706
SYN-P-01393,SYN-P-01656,co_accused,SYN-C-00709
SYN-P-01849,SYN-P-00728,co_accused,SYN-C-00713
SYN-P-00121,SYN-P-01106,co_accused,SYN-C-00714
SYN-P-00350,SYN-P-00900,co_accused,SYN-C-00715
SYN-P-01857,SYN-P-00477,co_accused,SYN-C-00716
SYN-P-01857,SYN-P-01003,co_accused,SYN-C-00716
SYN-P-01857,SYN-P-01576,co_accused,SYN-C-00716
SYN-P-00477,SYN-P-01003,co_accused,SYN-C-00716
SYN-P-00477,SYN-P-01576,co_accused,SYN-C-00716
SYN-P-01003,SYN-P-01576,co_accused,SYN-C-00716
SYN-P-01135,SYN-P-00318,co_accused,SYN-C-00717
SYN-P-00304,SYN-P-01607,co_accused,SYN-C-00718
SYN-P-00024,SYN-P-00104,co_accused,SYN-C-00720
SYN-P-00619,SYN-P-01017,co_accused,SYN-C-00721
SYN-P-00619,SYN-P-01784,co_accused,SYN-C-00721
SYN-P-01017,SYN-P-01784,co_accused,SYN-C-00721
SYN-P-00659,SYN-P-00302,co_accused,SYN-C-00722
SYN-P-01209,SYN-P-01876,co_accused,SYN-C-00723
SYN-P-00320,SYN-P-01540,co_accused,SYN-C-00730
SYN-P-00835,SYN-P-00343,co_accused,SYN-C-00732
SYN-P-01166,SYN-P-00781,co_accused,SYN-C-00733
SYN-P-00795,SYN-P-00319,co_accused,SYN-C-00734
SYN-P-01567,SYN-P-01618,co_accused,SYN-C-00735
SYN-P-00526,SYN-P-01249,co_accused,SYN-C-00737
SYN-P-00797,SYN-P-01399,co_accused,SYN-C-00738
SYN-P-01136,SYN-P-01452,co_accused,SYN-C-00742
SYN-P-00484,SYN-P-00530,co_accused,SYN-C-00743
SYN-P-00484,SYN-P-00858,co_accused,SYN-C-00743
SYN-P-00484,SYN-P-01161,co_accused,SYN-C-00743
SYN-P-00484,SYN-P-00654,co_accused,SYN-C-00743
SYN-P-00530,SYN-P-00858,co_accused,SYN-C-00743
SYN-P-00530,SYN-P-01161,co_accused,SYN-C-00743
SYN-P-00530,SYN-P-00654,co_accused,SYN-C-00743
SYN-P-00858,SYN-P-01161,co_accused,SYN-C-00743
SYN-P-00858,SYN-P-00654,co_accused,SYN-C-00743
SYN-P-01161,SYN-P-00654,co_accused,SYN-C-00743
SYN-P-01166,SYN-P-01570,co_accused,SYN-C-00747
SYN-P-00770,SYN-P-01454,co_accused,SYN-C-00748
SYN-P-00539,SYN-P-01376,co_accused,SYN-C-00749
SYN-P-00723,SYN-P-01515,co_accused,SYN-C-00750
SYN-P-00723,SYN-P-01461,co_accused,SYN-C-00750
SYN-P-01515,SYN-P-01461,co_accused,SYN-C-00750
SYN-P-00144,SYN-P-00698,co_accused,SYN-C-00751
SYN-P-01036,SYN-P-00749,co_accused,SYN-C-00752
SYN-P-00662,SYN-P-01159,co_accused,SYN-C-00753
SYN-P-01087,SYN-P-01469,co_accused,SYN-C-00754
SYN-P-01408,SYN-P-01673,co_accused,SYN-C-00755
SYN-P-00583,SYN-P-01799,co_accused,SYN-C-00757
SYN-P-01634,SYN-P-00921,co_accused,SYN-C-00758
SYN-P-01634,SYN-P-01307,co_accused,SYN-C-00758
SYN-P-00921,SYN-P-01307,co_accused,SYN-C-00758
SYN-P-01549,SYN-P-01793,co_accused,SYN-C-00759
SYN-P-00805,SYN-P-01598,co_accused,SYN-C-00764
SYN-P-01882,SYN-P-00563,co_accused,SYN-C-00765
SYN-P-01252,SYN-P-00931,co_accused,SYN-C-00766
SYN-P-01252,SYN-P-01592,co_accused,SYN-C-00766
SYN-P-01252,SYN-P-00134,co_accused,SYN-C-00766
SYN-P-01252,SYN-P-00023,co_accused,SYN-C-00766
SYN-P-00931,SYN-P-01592,co_accused,SYN-C-00766
SYN-P-00931,SYN-P-00134,co_accused,SYN-C-00766
SYN-P-00931,SYN-P-00023,co_accused,SYN-C-00766
SYN-P-01592,SYN-P-00134,co_accused,SYN-C-00766
SYN-P-01592,SYN-P-00023,co_accused,SYN-C-00766
SYN-P-00134,SYN-P-00023,co_accused,SYN-C-00766
SYN-P-00863,SYN-P-01539,co_accused,SYN-C-00769
SYN-P-00659,SYN-P-00150,co_accused,SYN-C-00771
SYN-P-01270,SYN-P-00538,co_accused,SYN-C-00774
SYN-P-00002,SYN-P-00444,co_accused,SYN-C-00775
SYN-P-00655,SYN-P-00694,co_accused,SYN-C-00777
SYN-P-00655,SYN-P-01183,co_accused,SYN-C-00777
SYN-P-00694,SYN-P-01183,co_accused,SYN-C-00777
SYN-P-00659,SYN-P-00508,co_accused,SYN-C-00778
SYN-P-00129,SYN-P-01471,co_accused,SYN-C-00779
SYN-P-00172,SYN-P-01012,co_accused,SYN-C-00780
SYN-P-01381,SYN-P-01635,co_accused,SYN-C-00785
SYN-P-00140,SYN-P-00048,co_accused,SYN-C-00786
SYN-P-00140,SYN-P-00829,co_accused,SYN-C-00786
SYN-P-00140,SYN-P-00866,co_accused,SYN-C-00786
SYN-P-00048,SYN-P-00829,co_accused,SYN-C-00786
SYN-P-00048,SYN-P-00866,co_accused,SYN-C-00786
SYN-P-00829,SYN-P-00866,co_accused,SYN-C-00786
SYN-P-00971,SYN-P-01861,co_accused,SYN-C-00792
SYN-P-00565,SYN-P-01021,co_accused,SYN-C-00793
SYN-P-01018,SYN-P-00701,co_accused,SYN-C-00796
SYN-P-01018,SYN-P-00099,co_accused,SYN-C-00796
SYN-P-00701,SYN-P-00099,co_accused,SYN-C-00796
SYN-P-01662,SYN-P-01839,co_accused,SYN-C-00797
SYN-P-01813,SYN-P-00042,co_accused,SYN-C-00800
SYN-P-00606,SYN-P-00929,co_accused,SYN-C-00803
SYN-P-01532,SYN-P-00090,co_accused,SYN-C-00805
SYN-P-00010,SYN-P-00246,co_accused,SYN-C-00807
SYN-P-00678,SYN-P-01322,co_accused,SYN-C-00808
SYN-P-00678,SYN-P-00634,co_accused,SYN-C-00808
SYN-P-01322,SYN-P-00634,co_accused,SYN-C-00808
SYN-P-00822,SYN-P-01426,co_accused,SYN-C-00809
SYN-P-01099,SYN-P-00646,co_accused,SYN-C-00811
SYN-P-01099,SYN-P-01613,co_accused,SYN-C-00811
SYN-P-00646,SYN-P-01613,co_accused,SYN-C-00811
SYN-P-01511,SYN-P-01128,co_accused,SYN-C-00812
SYN-P-01701,SYN-P-01082,co_accused,SYN-C-00813
SYN-P-00169,SYN-P-01823,co_accused,SYN-C-00814
SYN-P-00169,SYN-P-00438,co_accused,SYN-C-00814
SYN-P-00169,SYN-P-00149,co_accused,SYN-C-00814
SYN-P-01823,SYN-P-00438,co_accused,SYN-C-00814
SYN-P-01823,SYN-P-00149,co_accused,SYN-C-00814
SYN-P-00438,SYN-P-00149,co_accused,SYN-C-00814
SYN-P-00664,SYN-P-00365,co_accused,SYN-C-00815
SYN-P-01325,SYN-P-00684,co_accused,SYN-C-00816
SYN-P-00766,SYN-P-00225,co_accused,SYN-C-00820
SYN-P-00618,SYN-P-01697,co_accused,SYN-C-00824
SYN-P-01214,SYN-P-01879,co_accused,SYN-C-00825
SYN-P-00788,SYN-P-01585,co_accused,SYN-C-00826
SYN-P-00814,SYN-P-00939,co_accused,SYN-C-00827
SYN-P-01803,SYN-P-01268,co_accused,SYN-C-00829
SYN-P-00519,SYN-P-00979,co_accused,SYN-C-00831
SYN-P-00519,SYN-P-01487,co_accused,SYN-C-00831
SYN-P-00519,SYN-P-00428,co_accused,SYN-C-00831
SYN-P-00979,SYN-P-01487,co_accused,SYN-C-00831
SYN-P-00979,SYN-P-00428,co_accused,SYN-C-00831
SYN-P-01487,SYN-P-00428,co_accused,SYN-C-00831
SYN-P-00371,SYN-P-01619,co_accused,SYN-C-00832
SYN-P-00839,SYN-P-00457,co_accused,SYN-C-00834
SYN-P-00199,SYN-P-00110,co_accused,SYN-C-00836
SYN-P-01754,SYN-P-01358,co_accused,SYN-C-00837
SYN-P-01428,SYN-P-01051,co_accused,SYN-C-00839
SYN-P-00326,SYN-P-01235,co_accused,SYN-C-00840
SYN-P-00200,SYN-P-01543,co_accused,SYN-C-00841
SYN-P-00953,SYN-P-01044,co_accused,SYN-C-00842
SYN-P-01805,SYN-P-00963,co_accused,SYN-C-00844
SYN-P-00004,SYN-P-00902,co_accused,SYN-C-00845
SYN-P-01682,SYN-P-00069,co_accused,SYN-C-00850
SYN-P-00375,SYN-P-01157,co_accused,SYN-C-00851
SYN-P-00012,SYN-P-00821,co_accused,SYN-C-00853
SYN-P-00080,SYN-P-01872,co_accused,SYN-C-00855
SYN-P-00855,SYN-P-00570,co_accused,SYN-C-00856
SYN-P-01145,SYN-P-00980,co_accused,SYN-C-00857
SYN-P-01875,SYN-P-00882,co_accused,SYN-C-00859
SYN-P-01875,SYN-P-01300,co_accused,SYN-C-00859
SYN-P-00882,SYN-P-01300,co_accused,SYN-C-00859
SYN-P-01039,SYN-P-01559,co_accused,SYN-C-00860
SYN-P-00577,SYN-P-00796,co_accused,SYN-C-00861
SYN-P-01100,SYN-P-01414,co_accused,SYN-C-00862
SYN-P-01464,SYN-P-00392,co_accused,SYN-C-00863
SYN-P-00974,SYN-P-01115,co_accused,SYN-C-00864
SYN-P-00202,SYN-P-01450,co_accused,SYN-C-00866
SYN-P-00772,SYN-P-01204,co_accused,SYN-C-00867
SYN-P-00275,SYN-P-00093,co_accused,SYN-C-00868
SYN-P-01490,SYN-P-00306,co_accused,SYN-C-00869
SYN-P-01401,SYN-P-01887,co_accused,SYN-C-00870
SYN-P-01401,SYN-P-00370,co_accused,SYN-C-00870
SYN-P-01887,SYN-P-00370,co_accused,SYN-C-00870
SYN-P-01642,SYN-P-00991,co_accused,SYN-C-00872
SYN-P-00190,SYN-P-00806,co_accused,SYN-C-00876
SYN-P-01222,SYN-P-01809,co_accused,SYN-C-00879
SYN-P-00659,SYN-P-01412,co_accused,SYN-C-00880
SYN-P-01256,SYN-P-01759,co_accused,SYN-C-00881
SYN-P-00745,SYN-P-01900,co_accused,SYN-C-00884
SYN-P-01726,SYN-P-00287,co_accused,SYN-C-00887
SYN-P-01241,SYN-P-00266,co_accused,SYN-C-00888
SYN-P-00227,SYN-P-01510,co_accused,SYN-C-00889
SYN-P-01553,SYN-P-01198,co_accused,SYN-C-00890
SYN-P-00098,SYN-P-01387,co_accused,SYN-C-00893
SYN-P-00244,SYN-P-00837,co_accused,SYN-C-00895
SYN-P-01442,SYN-P-00690,co_accused,SYN-C-00900
SYN-P-01442,SYN-P-00582,co_accused,SYN-C-00900
SYN-P-00690,SYN-P-00582,co_accused,SYN-C-00900
SYN-P-00274,SYN-P-00152,co_accused,SYN-C-00901
SYN-P-01214,SYN-P-00639,co_accused,SYN-C-00903
SYN-P-01214,SYN-P-00576,co_accused,SYN-C-00903
SYN-P-00639,SYN-P-00576,co_accused,SYN-C-00903
SYN-P-01315,SYN-P-00054,co_accused,SYN-C-00905
SYN-P-01875,SYN-P-01173,co_accused,SYN-C-00908
SYN-P-00573,SYN-P-01614,co_accused,SYN-C-00909
SYN-P-00573,SYN-P-00869,co_accused,SYN-C-00909
SYN-P-00573,SYN-P-01168,co_accused,SYN-C-00909
SYN-P-01614,SYN-P-00869,co_accused,SYN-C-00909
SYN-P-01614,SYN-P-01168,co_accused,SYN-C-00909
SYN-P-00869,SYN-P-01168,co_accused,SYN-C-00909
SYN-P-01015,SYN-P-00529,co_accused,SYN-C-00910
SYN-P-00315,SYN-P-00303,co_accused,SYN-C-00913
SYN-P-00315,SYN-P-01831,co_accused,SYN-C-00913
SYN-P-00303,SYN-P-01831,co_accused,SYN-C-00913
SYN-P-01400,SYN-P-00862,co_accused,SYN-C-00915
SYN-P-00971,SYN-P-00840,co_accused,SYN-C-00916
