lat,lng,time_bucket,major_head,year,count
12.31,76.7,Night,BURGLARY - NIGHT,2022,1
12.32,75.75,Daytime,BURGLARY - DAY,2019,1
12.32,75.76,Night,BURGLARY - NIGHT,2019,1
12.32,75.86,Night,BURGLARY - NIGHT,2023,1
12.32,75.89,Night,BURGLARY - NIGHT,2022,1
12.32,75.96,Daytime,BURGLARY - DAY,2022,1
12.32,76.11,Night,BURGLARY - NIGHT,2020,1
12.32,76.47,Night,BURGLARY - NIGHT,2019,1
12.32,76.53,Night,BURGLARY - NIGHT,2019,1
12.32,76.57,Daytime,BURGLARY - DAY,2019,1
12.32,76.59,Night,BURGLARY - NIGHT,2019,1
12.32,76.6,Night,BURGLARY - NIGHT,2019,1
12.32,76.61,Night,BURGLARY - NIGHT,2019,3
12.32,76.61,Night,BURGLARY - NIGHT,2022,1
12.32,76.62,Night,BURGLARY - NIGHT,2022,1
12.32,76.63,Night,BURGLARY - NIGHT,2021,1
12.32,76.63,Night,BURGLARY - NIGHT,2023,2
12.32,76.64,Daytime,BURGLARY - DAY,2020,1
12.32,76.64,Night,BURGLARY - NIGHT,2020,1
12.32,76.64,Night,BURGLARY - NIGHT,2021,1
12.32,76.64,Night,BURGLARY - NIGHT,2023,2
12.32,76.64,Night,BURGLARY - NIGHT,2024,1
12.32,76.65,Daytime,BURGLARY - DAY,2021,1
12.32,76.65,Night,BURGLARY - NIGHT,2019,2
12.32,76.65,Night,BURGLARY - NIGHT,2021,2
12.32,76.65,Night,BURGLARY - NIGHT,2023,2
12.32,76.66,Night,BURGLARY - NIGHT,2020,3
12.32,76.66,Night,BURGLARY - NIGHT,2024,1
12.32,76.67,Night,BURGLARY - NIGHT,2020,1
12.32,76.68,Night,BURGLARY - NIGHT,2019,3
12.32,76.69,Night,BURGLARY - NIGHT,2019,5
12.32,76.69,Night,BURGLARY - NIGHT,2020,1
12.32,76.69,Night,BURGLARY - NIGHT,2021,1
12.32,76.7,Night,BURGLARY - NIGHT,2019,1
12.32,76.7,Night,BURGLARY - NIGHT,2020,1
12.32,76.78,Night,BURGLARY - NIGHT,2019,1
12.33,75.71,Daytime,BURGLARY - DAY,2020,1
12.33,75.71,Night,BURGLARY - NIGHT,2020,1
12.33,75.76,Daytime,BURGLARY - DAY,2019,2
12.33,75.77,Night,BURGLARY - NIGHT,2019,2
12.33,76.09,Night,BURGLARY - NIGHT,2023,1
12.33,76.1,Night,BURGLARY - NIGHT,2019,1
12.33,76.1,Night,BURGLARY - NIGHT,2020,1
12.33,76.36,Daytime,BURGLARY - DAY,2023,1
12.33,76.45,Night,BURGLARY - NIGHT,2019,1
12.33,76.46,Night,BURGLARY - NIGHT,2023,1
12.33,76.6,Daytime,BURGLARY - DAY,2019,1
12.33,76.62,Daytime,BURGLARY - DAY,2019,1
12.33,76.63,Night,BURGLARY - NIGHT,2022,1
12.33,76.63,Night,BURGLARY - NIGHT,2023,1
12.33,76.64,Daytime,BURGLARY - DAY,2019,1
12.33,76.64,Daytime,BURGLARY - DAY,2021,1
12.33,76.64,Night,BURGLARY - NIGHT,2024,1
12.33,76.65,Night,BURGLARY - NIGHT,2023,1
12.33,76.66,Night,BURGLARY - NIGHT,2020,3
12.33,76.66,Night,BURGLARY - NIGHT,2021,1
12.33,76.67,Night,BURGLARY - NIGHT,2019,1
12.33,76.68,Night,BURGLARY - NIGHT,2019,3
12.33,76.68,Night,BURGLARY - NIGHT,2020,1
12.33,76.69,Night,BURGLARY - NIGHT,2019,1
12.33,76.69,Night,BURGLARY - NIGHT,2020,3
12.33,76.69,Night,BURGLARY - NIGHT,2021,1
12.33,76.7,Daytime,BURGLARY - DAY,2019,1
12.33,76.7,Night,BURGLARY - NIGHT,2021,1
12.33,76.86,Night,BURGLARY - NIGHT,2019,1
12.33,76.87,Daytime,BURGLARY - DAY,2023,1
12.33,76.87,Night,BURGLARY - NIGHT,2020,1
12.33,76.87,Night,BURGLARY - NIGHT,2023,4
12.33,76.88,Night,BURGLARY - NIGHT,2023,1
12.33,76.88,Night,BURGLARY - NIGHT,2024,1
12.33,76.97,Daytime,BURGLARY - DAY,2019,1
12.33,77.58,Night,BURGLARY - NIGHT,2018,1
12.34,75.76,Night,BURGLARY - NIGHT,2019,1
12.34,76.09,Night,BURGLARY - NIGHT,2019,1
12.34,76.09,Night,BURGLARY - NIGHT,2023,1
12.34,76.1,Night,BURGLARY - NIGHT,2020,1
12.34,76.13,Night,BURGLARY - NIGHT,2020,1
12.34,76.35,Night,BURGLARY - NIGHT,2019,1
12.34,76.45,Night,BURGLARY - NIGHT,2019,3
12.34,76.55,Night,BURGLARY - NIGHT,2023,1
12.34,76.58,Night,BURGLARY - NIGHT,2019,2
12.34,76.59,Night,BURGLARY - NIGHT,2019,1
12.34,76.59,Night,BURGLARY - NIGHT,2020,1
12.34,76.6,Night,BURGLARY - NIGHT,2019,3
12.34,76.6,Night,BURGLARY - NIGHT,2023,5
12.34,76.61,Daytime,BURGLARY - DAY,2019,1
12.34,76.61,Night,BURGLARY - NIGHT,2019,3
12.34,76.62,Night,BURGLARY - NIGHT,2020,1
12.34,76.62,Night,BURGLARY - NIGHT,2023,1
12.34,76.63,Daytime,BURGLARY - DAY,2021,1
12.34,76.63,Night,BURGLARY - NIGHT,2020,1
12.34,76.63,Night,BURGLARY - NIGHT,2024,1
12.34,76.64,Daytime,BURGLARY - DAY,2019,1
12.34,76.64,Night,BURGLARY - NIGHT,2019,1
12.34,76.64,Night,BURGLARY - NIGHT,2020,1
12.34,76.64,Night,BURGLARY - NIGHT,2021,1
12.34,76.64,Night,BURGLARY - NIGHT,2022,2
12.34,76.65,Night,BURGLARY - NIGHT,2020,1
12.34,76.65,Night,BURGLARY - NIGHT,2021,3
12.34,76.66,Night,BURGLARY - NIGHT,2019,1
12.34,76.66,Night,BURGLARY - NIGHT,2020,2
12.34,76.66,Night,BURGLARY - NIGHT,2021,2
12.34,76.66,Night,BURGLARY - NIGHT,2022,1
12.34,76.67,Night,BURGLARY - NIGHT,2020,1
12.34,76.67,Night,BURGLARY - NIGHT,2022,2
12.34,76.68,Night,BURGLARY - NIGHT,2019,3
12.34,76.68,Night,BURGLARY - NIGHT,2020,1
12.34,76.88,Night,BURGLARY - NIGHT,2019,1
12.35,75.67,Night,BURGLARY - NIGHT,2020,1
12.35,75.7,Night,BURGLARY - NIGHT,2022,1
12.35,75.76,Night,BURGLARY - NIGHT,2024,1
12.35,75.87,Daytime,BURGLARY - DAY,2023,1
12.35,75.87,Night,BURGLARY - NIGHT,2019,1
12.35,76.07,Night,BURGLARY - NIGHT,2019,1
12.35,76.43,Night,BURGLARY - NIGHT,2024,1
12.35,76.54,Night,BURGLARY - NIGHT,2020,1
12.35,76.58,Night,BURGLARY - NIGHT,2019,1
12.35,76.58,Night,BURGLARY - NIGHT,2020,1
12.35,76.59,Night,BURGLARY - NIGHT,2020,1
12.35,76.6,Daytime,BURGLARY - DAY,2019,2
12.35,76.6,Daytime,BURGLARY - DAY,2021,1
12.35,76.6,Night,BURGLARY - NIGHT,2024,1
12.35,76.61,Daytime,BURGLARY - DAY,2019,1
12.35,76.61,Daytime,BURGLARY - DAY,2021,1
12.35,76.61,Night,BURGLARY - NIGHT,2020,2
12.35,76.61,Night,BURGLARY - NIGHT,2021,3
12.35,76.62,Night,BURGLARY - NIGHT,2019,1
12.35,76.62,Night,BURGLARY - NIGHT,2021,1
12.35,76.63,Daytime,BURGLARY - DAY,2019,1
12.35,76.63,Night,BURGLARY - NIGHT,2023,1
12.35,76.64,Night,BURGLARY - NIGHT,2021,1
12.35,76.64,Night,BURGLARY - NIGHT,2023,2
12.35,76.65,Daytime,BURGLARY - DAY,2021,1
12.35,76.65,Night,BURGLARY - NIGHT,2022,1
12.35,76.65,Night,BURGLARY - NIGHT,2024,1
12.35,76.67,Night,BURGLARY - NIGHT,2022,1
12.35,76.68,Night,BURGLARY - NIGHT,2024,1
12.35,77.32,Night,BURGLARY - NIGHT,2023,1
12.36,75.76,Night,BURGLARY - NIGHT,2020,1
12.36,76.06,Night,BURGLARY - NIGHT,2019,1
12.36,76.09,Daytime,BURGLARY - DAY,2019,1
12.36,76.1,Daytime,BURGLARY - DAY,2019,1
12.36,76.1,Night,BURGLARY - NIGHT,2019,1
12.36,76.32,Night,BURGLARY - NIGHT,2019,1
12.36,76.45,Night,BURGLARY - NIGHT,2019,1
12.36,76.46,Night,BURGLARY - NIGHT,2020,1
12.36,76.5,Night,BURGLARY - NIGHT,2019,1
12.36,76.53,Night,BURGLARY - NIGHT,2019,1
12.36,76.55,Night,BURGLARY - NIGHT,2023,1
12.36,76.59,Night,BURGLARY - NIGHT,2021,1
12.36,76.6,Night,BURGLARY - NIGHT,2020,2
12.36,76.62,Night,BURGLARY - NIGHT,2019,1
12.36,76.62,Night,BURGLARY - NIGHT,2021,1
12.36,76.65,Night,BURGLARY - NIGHT,2024,1
12.36,76.66,Night,BURGLARY - NIGHT,2019,1
12.36,76.95,Night,BURGLARY - NIGHT,2024,3
12.36,77.24,Night,BURGLARY - NIGHT,2021,1
12.36,77.25,Night,BURGLARY - NIGHT,2024,1
12.36,77.26,Daytime,BURGLARY - DAY,2023,1
12.36,77.58,Daytime,BURGLARY - DAY,2023,1
12.37,75.48,Night,BURGLARY - NIGHT,2023,1
12.37,75.74,Daytime,BURGLARY - DAY,2020,1
12.37,76.5,Night,BURGLARY - NIGHT,2023,1
12.37,76.55,Night,BURGLARY - NIGHT,2019,1
12.37,76.62,Night,BURGLARY - NIGHT,2021,1
12.37,76.63,Night,BURGLARY - NIGHT,2021,2
12.37,76.66,Night,BURGLARY - NIGHT,2019,1
12.37,76.66,Night,BURGLARY - NIGHT,2024,1
12.37,77.24,Night,BURGLARY - NIGHT,2023,1
12.37,77.33,Daytime,BURGLARY - DAY,2023,1
12.38,75.49,Night,BURGLARY - NIGHT,2022,1
12.38,75.75,Night,BURGLARY - NIGHT,2019,2
12.38,75.98,Daytime,BURGLARY - DAY,2023,1
12.38,76.48,Night,BURGLARY - NIGHT,2019,1
12.38,76.51,Night,BURGLARY - NIGHT,2019,1
12.38,76.64,Night,BURGLARY - NIGHT,2020,1
12.38,76.64,Night,BURGLARY - NIGHT,2021,1
12.38,77.06,Daytime,BURGLARY - DAY,2023,1
12.38,77.06,Night,BURGLARY - NIGHT,2023,2
12.38,77.06,Night,BURGLARY - NIGHT,2024,2
12.39,75.54,Daytime,BURGLARY - DAY,2019,1
12.39,75.75,Night,BURGLARY - NIGHT,2020,1
12.39,76.29,Daytime,BURGLARY - DAY,2019,1
12.39,76.37,Daytime,BURGLARY - DAY,2019,1
12.39,76.4,Night,BURGLARY - NIGHT,2020,1
12.39,77.25,Daytime,BURGLARY - DAY,2023,1
12.39,77.4,Night,BURGLARY - NIGHT,2024,1
12.4,75.52,Night,BURGLARY - NIGHT,2019,1
12.4,75.76,Night,BURGLARY - NIGHT,2020,1
12.4,76.4,Night,BURGLARY - NIGHT,2021,1
12.4,76.56,Night,BURGLARY - NIGHT,2019,1
12.4,76.57,Night,BURGLARY - NIGHT,2023,1
12.4,76.63,Night,BURGLARY - NIGHT,2020,1
12.4,76.9,Daytime,BURGLARY - DAY,2019,1
12.4,77.46,Night,BURGLARY - NIGHT,2023,1
12.41,75.75,Night,BURGLARY - NIGHT,2022,1
12.41,75.76,Night,BURGLARY - NIGHT,2020,1
12.41,75.86,Night,BURGLARY - NIGHT,2022,1
12.41,75.91,Night,BURGLARY - NIGHT,2023,1
12.41,76.01,Night,BURGLARY - NIGHT,2019,1
12.41,76.69,Daytime,BURGLARY - DAY,2024,1
12.41,76.69,Night,BURGLARY - NIGHT,2024,1
12.41,77.13,Night,BURGLARY - NIGHT,2023,1
12.42,75.73,Daytime,BURGLARY - DAY,2019,3
12.42,75.74,Night,BURGLARY - NIGHT,2019,2
12.42,75.74,Night,BURGLARY - NIGHT,2021,1
12.42,75.74,Night,BURGLARY - NIGHT,2022,1
12.42,75.74,Night,BURGLARY - NIGHT,2023,1
12.42,75.75,Daytime,BURGLARY - DAY,2019,1
12.42,75.75,Night,BURGLARY - NIGHT,2022,1
12.42,75.76,Daytime,BURGLARY - DAY,2020,1
12.42,75.81,Night,BURGLARY - NIGHT,2021,1
12.42,75.86,Daytime,BURGLARY - DAY,2023,1
12.42,75.95,Night,BURGLARY - NIGHT,2019,1
12.42,76.05,Night,BURGLARY - NIGHT,2019,1
12.42,76.28,Night,BURGLARY - NIGHT,2019,1
12.42,76.3,Night,BURGLARY - NIGHT,2024,1
12.42,76.54,Night,BURGLARY - NIGHT,2023,1
12.42,76.63,Night,BURGLARY - NIGHT,2020,1
12.42,77.44,Night,BURGLARY - NIGHT,2021,1
12.43,75.72,Daytime,BURGLARY - DAY,2019,1
12.43,75.72,Daytime,BURGLARY - DAY,2023,1
12.43,75.74,Night,BURGLARY - NIGHT,2019,1
12.43,75.74,Night,BURGLARY - NIGHT,2021,1
12.43,76.0,Night,BURGLARY - NIGHT,2019,1
12.43,76.19,Night,BURGLARY - NIGHT,2021,1
12.43,76.33,Daytime,BURGLARY - DAY,2024,1
12.43,76.33,Night,BURGLARY - NIGHT,2024,1
12.43,76.35,Night,BURGLARY - NIGHT,2023,1
12.43,76.37,Night,BURGLARY - NIGHT,2023,1
12.43,76.38,Daytime,BURGLARY - DAY,2020,1
12.43,76.38,Night,BURGLARY - NIGHT,2019,1
12.43,76.38,Night,BURGLARY - NIGHT,2020,2
12.43,76.38,Night,BURGLARY - NIGHT,2021,2
12.43,76.38,Night,BURGLARY - NIGHT,2023,4
12.43,76.39,Daytime,BURGLARY - DAY,2020,1
12.43,76.39,Night,BURGLARY - NIGHT,2019,2
12.43,76.39,Night,BURGLARY - NIGHT,2020,2
12.43,76.39,Night,BURGLARY - NIGHT,2021,3
12.43,76.39,Night,BURGLARY - NIGHT,2023,1
12.43,76.41,Daytime,BURGLARY - DAY,2020,1
12.43,76.43,Night,BURGLARY - NIGHT,2023,1
12.43,76.44,Night,BURGLARY - NIGHT,2021,1
12.43,77.23,Night,BURGLARY - NIGHT,2023,2
12.43,77.35,Night,BURGLARY - NIGHT,2020,1
12.43,77.54,Night,BURGLARY - NIGHT,2023,1
12.44,75.66,Night,BURGLARY - NIGHT,2023,1
12.44,75.72,Night,BURGLARY - NIGHT,2019,2
12.44,75.73,Night,BURGLARY - NIGHT,2019,1
12.44,75.74,Night,BURGLARY - NIGHT,2019,1
12.44,75.79,Night,BURGLARY - NIGHT,2023,1
12.44,75.85,Night,BURGLARY - NIGHT,2024,1
12.44,75.92,Night,BURGLARY - NIGHT,2022,1
12.44,75.99,Night,BURGLARY - NIGHT,2019,1
12.44,76.26,Night,BURGLARY - NIGHT,2021,1
12.44,76.36,Night,BURGLARY - NIGHT,2019,1
12.44,76.38,Daytime,BURGLARY - DAY,2019,1
12.44,76.38,Night,BURGLARY - NIGHT,2019,4
12.44,76.38,Night,BURGLARY - NIGHT,2020,4
12.44,76.42,Night,BURGLARY - NIGHT,2019,1
12.44,77.17,Night,BURGLARY - NIGHT,2023,1
12.45,74.25,Night,BURGLARY - NIGHT,2016,1
12.45,75.71,Night,BURGLARY - NIGHT,2021,1
12.45,75.83,Night,BURGLARY - NIGHT,2019,1
12.45,75.83,Night,BURGLARY - NIGHT,2020,1
12.45,75.83,Night,BURGLARY - NIGHT,2024,1
12.45,75.96,Daytime,BURGLARY - DAY,2023,1
12.45,75.96,Night,BURGLARY - NIGHT,2020,1
12.45,75.97,Night,BURGLARY - NIGHT,2021,1
12.45,76.17,Night,BURGLARY - NIGHT,2019,1
12.45,76.33,Night,BURGLARY - NIGHT,2019,1
12.45,76.35,Night,BURGLARY - NIGHT,2019,1
12.45,76.37,Night,BURGLARY - NIGHT,2021,1
12.45,76.38,Night,BURGLARY - NIGHT,2019,3
12.45,76.38,Night,BURGLARY - NIGHT,2021,1
12.45,76.38,Night,BURGLARY - NIGHT,2023,1
12.45,76.44,Night,BURGLARY - NIGHT,2021,1
12.45,77.16,Night,BURGLARY - NIGHT,2023,2
12.45,77.17,Night,BURGLARY - NIGHT,2024,1
12.45,77.3,Night,BURGLARY - NIGHT,2023,1
12.46,75.38,Night,BURGLARY - NIGHT,2019,1
12.46,75.95,Daytime,BURGLARY - DAY,2022,1
12.46,75.95,Daytime,BURGLARY - DAY,2024,1
12.46,75.96,Daytime,BURGLARY - DAY,2021,1
12.46,75.96,Night,BURGLARY - NIGHT,2019,2
12.46,75.96,Night,BURGLARY - NIGHT,2021,5
12.46,75.96,Night,BURGLARY - NIGHT,2022,1
12.46,75.96,Night,BURGLARY - NIGHT,2023,1
12.46,75.96,Night,BURGLARY - NIGHT,2024,1
12.46,75.98,Night,BURGLARY - NIGHT,2021,1
12.46,75.99,Daytime,BURGLARY - DAY,2023,1
12.46,76.13,Night,BURGLARY - NIGHT,2024,1
12.46,76.25,Night,BURGLARY - NIGHT,2024,1
12.46,76.39,Night,BURGLARY - NIGHT,2020,1
12.46,77.11,Daytime,BURGLARY - DAY,2023,1
12.46,77.24,Night,BURGLARY - NIGHT,2023,1
12.46,77.46,Daytime,BURGLARY - DAY,2023,1
12.46,77.49,Night,BURGLARY - NIGHT,2020,1
12.47,75.88,Night,BURGLARY - NIGHT,2019,1
12.47,75.94,Daytime,BURGLARY - DAY,2023,1
12.47,75.95,Night,BURGLARY - NIGHT,2022,1
12.47,75.96,Night,BURGLARY - NIGHT,2021,1
12.47,76.1,Night,BURGLARY - NIGHT,2024,1
12.47,76.13,Night,BURGLARY - NIGHT,2019,1
12.47,76.68,Night,BURGLARY - NIGHT,2019,1
12.47,77.23,Night,BURGLARY - NIGHT,2023,1
12.48,75.94,Night,BURGLARY - NIGHT,2019,1
12.48,76.25,Night,BURGLARY - NIGHT,2019,1
12.48,76.26,Night,BURGLARY - NIGHT,2019,1
12.48,76.26,Night,BURGLARY - NIGHT,2021,1
12.48,76.31,Night,BURGLARY - NIGHT,2019,1
12.48,76.4,Night,BURGLARY - NIGHT,2020,1
12.48,76.68,Night,BURGLARY - NIGHT,2019,1
12.48,77.04,Daytime,BURGLARY - DAY,2022,1
12.49,75.55,Night,BURGLARY - NIGHT,2019,1
12.49,75.57,Night,BURGLARY - NIGHT,2020,1
12.49,76.09,Daytime,BURGLARY - DAY,2023,1
12.49,76.26,Night,BURGLARY - NIGHT,2020,1
12.49,76.27,Night,BURGLARY - NIGHT,2019,1
12.49,76.3,Night,BURGLARY - NIGHT,2021,1
12.49,76.31,Daytime,BURGLARY - DAY,2019,1
12.49,76.6,Night,BURGLARY - NIGHT,2019,1
12.49,76.68,Night,BURGLARY - NIGHT,2019,1
12.49,77.15,Daytime,BURGLARY - DAY,2019,1
12.49,77.45,Night,BURGLARY - NIGHT,2023,2
12.5,75.82,Night,BURGLARY - NIGHT,2020,1
12.5,75.95,Night,BURGLARY - NIGHT,2019,1
12.5,75.95,Night,BURGLARY - NIGHT,2023,1
12.5,76.26,Night,BURGLARY - NIGHT,2019,1
12.5,76.27,Night,BURGLARY - NIGHT,2019,1
12.5,76.4,Night,BURGLARY - NIGHT,2019,1
12.5,76.63,Night,BURGLARY - NIGHT,2019,1
12.5,76.67,Daytime,BURGLARY - DAY,2020,1
12.5,76.67,Night,BURGLARY - NIGHT,2019,2
12.5,76.67,Night,BURGLARY - NIGHT,2023,1
12.5,76.67,Night,BURGLARY - NIGHT,2024,1
12.5,76.68,Daytime,BURGLARY - DAY,2019,1
12.5,76.68,Night,BURGLARY - NIGHT,2019,1
12.5,76.7,Night,BURGLARY - NIGHT,2019,1
12.5,77.04,Night,BURGLARY - NIGHT,2023,1
12.5,77.34,Daytime,BURGLARY - DAY,2016,1
12.5,77.34,Night,BURGLARY - NIGHT,2016,1
12.5,77.35,Daytime,BURGLARY - DAY,2016,1
12.5,77.35,Night,BURGLARY - NIGHT,2016,3
12.5,77.37,Night,BURGLARY - NIGHT,2016,2
12.51,76.21,Night,BURGLARY - NIGHT,2019,1
12.51,76.39,Night,BURGLARY - NIGHT,2019,1
12.51,77.31,Daytime,BURGLARY - DAY,2019,1
12.51,77.32,Night,BURGLARY - NIGHT,2018,1
12.51,77.35,Daytime,BURGLARY - DAY,2018,1
12.51,77.35,Night,BURGLARY - NIGHT,2016,6
12.51,77.35,Night,BURGLARY - NIGHT,2017,3
12.51,77.36,Daytime,BURGLARY - DAY,2016,1
12.51,77.36,Daytime,BURGLARY - DAY,2017,1
12.51,77.36,Night,BURGLARY - NIGHT,2016,2
12.51,77.36,Night,BURGLARY - NIGHT,2018,1
12.51,77.37,Daytime,BURGLARY - DAY,2016,1
12.51,77.37,Daytime,BURGLARY - DAY,2018,1
12.51,77.37,Night,BURGLARY - NIGHT,2018,1
12.51,77.38,Daytime,BURGLARY - DAY,2016,1
12.51,77.38,Night,BURGLARY - NIGHT,2016,1
12.51,77.39,Night,BURGLARY - NIGHT,2016,1
12.51,77.4,Night,BURGLARY - NIGHT,2023,1
12.51,77.52,Daytime,BURGLARY - DAY,2024,1
12.52,75.83,Daytime,BURGLARY - DAY,2019,1
12.52,76.22,Night,BURGLARY - NIGHT,2019,1
12.52,76.88,Daytime,BURGLARY - DAY,2023,1
12.52,76.88,Night,BURGLARY - NIGHT,2023,1
12.52,76.88,Night,BURGLARY - NIGHT,2024,5
12.52,76.91,Night,BURGLARY - NIGHT,2019,2
12.52,76.91,Night,BURGLARY - NIGHT,2020,1
12.52,76.92,Night,BURGLARY - NIGHT,2019,2
12.52,77.33,Daytime,BURGLARY - DAY,2018,1
12.52,77.35,Night,BURGLARY - NIGHT,2016,2
12.52,77.35,Night,BURGLARY - NIGHT,2017,1
12.52,77.35,Night,BURGLARY - NIGHT,2018,1
12.52,77.36,Daytime,BURGLARY - DAY,2016,1
12.52,77.36,Daytime,BURGLARY - DAY,2017,1
12.52,77.36,Night,BURGLARY - NIGHT,2016,4
12.52,77.36,Night,BURGLARY - NIGHT,2017,1
12.52,77.36,Night,BURGLARY - NIGHT,2018,2
12.52,77.37,Daytime,BURGLARY - DAY,2016,1
12.52,77.37,Daytime,BURGLARY - DAY,2017,1
12.52,77.37,Night,BURGLARY - NIGHT,2016,6
12.52,77.37,Night,BURGLARY - NIGHT,2017,1
12.52,77.37,Night,BURGLARY - NIGHT,2018,3
12.52,77.39,Night,BURGLARY - NIGHT,2016,1
12.53,75.41,Daytime,BURGLARY - DAY,2023,1
12.53,76.19,Night,BURGLARY - NIGHT,2021,1
12.53,76.89,Daytime,BURGLARY - DAY,2021,1
12.53,76.89,Night,BURGLARY - NIGHT,2019,3
12.53,76.89,Night,BURGLARY - NIGHT,2023,1
12.53,76.9,Night,BURGLARY - NIGHT,2019,2
12.53,76.91,Daytime,BURGLARY - DAY,2019,1
12.53,76.91,Night,BURGLARY - NIGHT,2019,1
12.53,76.91,Night,BURGLARY - NIGHT,2024,1
12.53,77.29,Night,BURGLARY - NIGHT,2024,1
12.53,77.31,Night,BURGLARY - NIGHT,2016,1
12.53,77.35,Night,BURGLARY - NIGHT,2016,14
12.53,77.36,Daytime,BURGLARY - DAY,2017,1
12.53,77.36,Night,BURGLARY - NIGHT,2016,8
12.53,77.36,Night,BURGLARY - NIGHT,2017,3
12.53,77.37,Daytime,BURGLARY - DAY,2016,1
12.53,77.37,Night,BURGLARY - NIGHT,2016,3
12.53,77.43,Daytime,BURGLARY - DAY,2017,1
12.53,77.43,Night,BURGLARY - NIGHT,2017,1
12.54,75.82,Night,BURGLARY - NIGHT,2019,1
12.54,76.26,Night,BURGLARY - NIGHT,2021,1
12.54,76.31,Night,BURGLARY - NIGHT,2021,1
12.54,76.36,Daytime,BURGLARY - DAY,2019,1
12.54,76.6,Daytime,BURGLARY - DAY,2020,1
12.54,76.88,Night,BURGLARY - NIGHT,2019,1
12.54,76.89,Night,BURGLARY - NIGHT,2021,1
12.54,77.04,Night,BURGLARY - NIGHT,2020,1
12.54,77.1,Night,BURGLARY - NIGHT,2017,1
12.54,77.28,Night,BURGLARY - NIGHT,2019,1
12.54,77.29,Daytime,BURGLARY - DAY,2023,1
12.54,77.33,Night,BURGLARY - NIGHT,2018,1
12.54,77.35,Night,BURGLARY - NIGHT,2016,2
12.54,77.37,Daytime,BURGLARY - DAY,2016,1
12.54,77.41,Night,BURGLARY - NIGHT,2021,1
12.54,77.42,Night,BURGLARY - NIGHT,2020,1
12.54,77.42,Night,BURGLARY - NIGHT,2021,2
12.54,77.42,Night,BURGLARY - NIGHT,2023,1
12.54,77.44,Night,BURGLARY - NIGHT,2016,1
12.54,77.48,Night,BURGLARY - NIGHT,2019,1
12.54,77.56,Night,BURGLARY - NIGHT,2023,1
12.55,75.82,Daytime,BURGLARY - DAY,2020,1
12.55,75.82,Night,BURGLARY - NIGHT,2019,1
12.55,75.98,Night,BURGLARY - NIGHT,2023,1
12.55,75.99,Night,BURGLARY - NIGHT,2021,1
12.55,76.27,Night,BURGLARY - NIGHT,2021,1
12.55,76.6,Night,BURGLARY - NIGHT,2020,1
12.55,76.89,Daytime,BURGLARY - DAY,2019,1
12.55,76.9,Night,BURGLARY - NIGHT,2019,1
12.55,77.22,Night,BURGLARY - NIGHT,2024,1
12.55,77.29,Daytime,BURGLARY - DAY,2022,2
12.55,77.29,Night,BURGLARY - NIGHT,2019,1
12.55,77.29,Night,BURGLARY - NIGHT,2022,3
12.55,77.3,Night,BURGLARY - NIGHT,2022,1
12.55,77.32,Daytime,BURGLARY - DAY,2018,1
12.55,77.32,Night,BURGLARY - NIGHT,2018,2
12.55,77.33,Daytime,BURGLARY - DAY,2018,1
12.55,77.39,Night,BURGLARY - NIGHT,2023,2
12.55,77.41,Daytime,BURGLARY - DAY,2021,1
12.55,77.42,Daytime,BURGLARY - DAY,2021,1
12.55,77.42,Night,BURGLARY - NIGHT,2021,3
12.55,77.42,Night,BURGLARY - NIGHT,2023,2
12.55,77.46,Night,BURGLARY - NIGHT,2020,1
12.55,77.92,Night,BURGLARY - NIGHT,2017,1
12.55,77.92,Night,BURGLARY - NIGHT,2018,1
12.55,77.93,Night,BURGLARY - NIGHT,2018,1
12.56,75.38,Night,BURGLARY - NIGHT,2023,1
12.56,75.39,Night,BURGLARY - NIGHT,2021,1
12.56,75.99,Daytime,BURGLARY - DAY,2020,1
12.56,76.21,Night,BURGLARY - NIGHT,2019,1
12.56,76.26,Night,BURGLARY - NIGHT,2019,1
12.56,76.26,Night,BURGLARY - NIGHT,2022,1
12.56,76.3,Night,BURGLARY - NIGHT,2019,1
12.56,76.6,Night,BURGLARY - NIGHT,2019,1
12.56,76.65,Night,BURGLARY - NIGHT,2019,1
12.56,76.83,Night,BURGLARY - NIGHT,2023,1
12.56,76.89,Night,BURGLARY - NIGHT,2019,1
12.56,77.26,Night,BURGLARY - NIGHT,2023,1
12.56,77.29,Daytime,BURGLARY - DAY,2017,1
12.56,77.29,Night,BURGLARY - NIGHT,2017,2
12.56,77.29,Night,BURGLARY - NIGHT,2018,3
12.56,77.29,Night,BURGLARY - NIGHT,2019,1
12.56,77.31,Daytime,BURGLARY - DAY,2018,1
12.56,77.31,Daytime,BURGLARY - DAY,2021,1
12.56,77.31,Night,BURGLARY - NIGHT,2016,1
12.56,77.32,Night,BURGLARY - NIGHT,2018,1
12.56,77.34,Night,BURGLARY - NIGHT,2018,1
12.56,77.42,Night,BURGLARY - NIGHT,2017,1
12.56,77.44,Night,BURGLARY - NIGHT,2017,1
12.56,77.93,Night,BURGLARY - NIGHT,2017,1
12.57,75.78,Night,BURGLARY - NIGHT,2023,1
12.57,76.02,Night,BURGLARY - NIGHT,2019,1
12.57,77.2,Night,BURGLARY - NIGHT,2023,2
12.57,77.25,Night,BURGLARY - NIGHT,2020,1
12.57,77.26,Night,BURGLARY - NIGHT,2023,1
12.57,77.28,Daytime,BURGLARY - DAY,2017,1
